Be07,Be08,Be09,Be10,Be11,Sector
-83.0,-84.0,-84.0,-83.0,-84.0,13
-84.0,-83.0,-82.0,-83.0,-83.0,13
-84.0,-83.0,-83.0,-83.0,-82.0,13
-83.0,-84.0,-84.0,-84.0,-83.0,13
-83.0,-84.0,-84.0,-84.0,-83.0,13
-83.0,-83.0,-84.0,-76.0,-73.0,13
-73.0,-72.0,-72.0,-72.0,-73.0,13
-72.0,-72.0,-73.0,-73.0,-73.0,13
-73.0,-73.0,-72.0,-71.0,-73.0,13
-73.0,-72.0,-72.0,-72.0,-73.0,13
-73.0,-73.0,-73.0,-72.0,-73.0,13
-73.0,-73.0,-72.0,-72.0,-72.0,13
-73.0,-72.0,-73.0,-72.0,-72.0,13
-73.0,-72.0,-72.0,-70.0,-69.0,13
-69.0,-70.0,-70.0,-69.0,-69.0,13
-69.0,-69.0,-70.0,-71.0,-69.0,13
-68.0,-69.0,-69.0,-70.0,-70.0,13
-70.0,-69.0,-69.0,-69.0,-70.0,13
-70.0,-71.0,-69.0,-70.0,-69.0,13
-69.0,-70.0,-70.0,-69.0,-70.0,13
-69.0,-70.0,-70.0,-71.0,-69.0,13
-69.0,-70.0,-70.0,-70.0,-70.0,13
-69.0,-70.0,-76.0,-81.0,-80.0,13
-80.0,-80.0,-81.0,-81.0,-80.0,13
-79.0,-80.0,-81.0,-80.0,-81.0,13
-80.0,-80.0,-79.0,-80.0,-81.0,13
-79.0,-78.0,-79.0,-80.0,-79.0,13
-78.0,-77.0,-80.0,-81.0,-81.0,13
-78.0,-80.0,-82.0,-85.0,-84.0,13
-82.0,-71.0,-71.0,-72.0,-71.0,13
-71.0,-70.0,-72.0,-71.0,-72.0,13
-74.0,-73.0,-71.0,-71.0,-72.0,13
-71.0,-74.0,-73.0,-71.0,-71.0,13
-72.0,-72.0,-72.0,-72.0,-72.0,13
-72.0,-72.0,-73.0,-72.0,-71.0,13
-71.0,-71.0,-72.0,-72.0,-71.0,13
-73.0,-71.0,-72.0,-73.0,-73.0,13
-73.0,-76.0,-71.0,-70.0,-69.0,13
-69.0,-68.0,-70.0,-71.0,-70.0,13
-72.0,-68.0,-71.0,-70.0,-70.0,13
-71.0,-68.0,-70.0,-71.0,-69.0,13
-71.0,-69.0,-70.0,-70.0,-69.0,13
-70.0,-71.0,-68.0,-70.0,-71.0,13
-70.0,-71.0,-69.0,-69.0,-69.0,13
-70.0,-70.0,-71.0,-70.0,-70.0,13
-69.0,-69.0,-71.0,-83.0,-78.0,13
-79.0,-81.0,-79.0,-79.0,-80.0,13
-79.0,-80.0,-79.0,-81.0,-81.0,13
-61.0,-67.0,-64.0,-65.0,-61.0,14
-64.0,-62.0,-61.0,-62.0,-62.0,14
-66.0,-65.0,-66.0,-63.0,-65.0,14
-64.0,-65.0,-65.0,-65.0,-64.0,14
-65.0,-65.0,-66.0,-65.0,-64.0,14
-66.0,-64.0,-63.0,-64.0,-64.0,14
-63.0,-64.0,-64.0,-65.0,-65.0,14
-65.0,-65.0,-64.0,-66.0,-66.0,14
-67.0,-65.0,-67.0,-66.0,-67.0,14
-65.0,-66.0,-66.0,-65.0,-66.0,14
-66.0,-66.0,-66.0,-66.0,-66.0,14
-66.0,-66.0,-67.0,-67.0,-67.0,14
-65.0,-66.0,-66.0,-67.0,-65.0,14
-66.0,-66.0,-67.0,-65.0,-66.0,14
-66.0,-66.0,-66.0,-67.0,-68.0,14
-68.0,-68.0,-69.0,-67.0,-68.0,14
-67.0,-67.0,-67.0,-67.0,-68.0,14
-67.0,-67.0,-67.0,-66.0,-67.0,14
-67.0,-69.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-68.0,-68.0,14
-68.0,-67.0,-67.0,-68.0,-67.0,14
-68.0,-65.0,-66.0,-66.0,-64.0,14
-65.0,-65.0,-65.0,-65.0,-64.0,14
-65.0,-64.0,-65.0,-66.0,-64.0,14
-64.0,-65.0,-65.0,-66.0,-64.0,14
-63.0,-63.0,-64.0,-67.0,-66.0,14
-65.0,-64.0,-65.0,-67.0,-65.0,14
-66.0,-66.0,-65.0,-64.0,-66.0,14
-66.0,-65.0,-64.0,-64.0,-65.0,14
-64.0,-65.0,-66.0,-65.0,-64.0,14
-64.0,-65.0,-67.0,-66.0,-65.0,14
-65.0,-67.0,-67.0,-65.0,-66.0,14
-66.0,-66.0,-67.0,-67.0,-66.0,14
-66.0,-66.0,-64.0,-65.0,-67.0,14
-67.0,-65.0,-64.0,-65.0,-65.0,14
-67.0,-66.0,-66.0,-67.0,-66.0,14
-65.0,-66.0,-66.0,-67.0,-65.0,14
-65.0,-66.0,-67.0,-67.0,-66.0,14
-66.0,-65.0,-67.0,-67.0,-68.0,14
-70.0,-67.0,-69.0,-68.0,-67.0,14
-68.0,-68.0,-68.0,-69.0,-69.0,14
-67.0,-69.0,-68.0,-67.0,-67.0,14
-67.0,-68.0,-67.0,-66.0,-67.0,14
-67.0,-66.0,-66.0,-66.0,-66.0,14
-66.0,-67.0,-66.0,-66.0,-66.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-66.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-64.0,14
-65.0,-65.0,-64.0,-64.0,-65.0,14
-65.0,-65.0,-64.0,-64.0,-64.0,14
-64.0,-64.0,-65.0,-65.0,-65.0,14
-64.0,-63.0,-66.0,-67.0,-65.0,14
-67.0,-65.0,-65.0,-64.0,-64.0,14
-65.0,-66.0,-64.0,-66.0,-65.0,14
-65.0,-65.0,-65.0,-66.0,-66.0,14
-66.0,-67.0,-67.0,-67.0,-67.0,14
-68.0,-67.0,-68.0,-68.0,-68.0,14
-68.0,-70.0,-69.0,-69.0,-68.0,14
-68.0,-68.0,-69.0,-68.0,-69.0,14
-68.0,-70.0,-68.0,-69.0,-68.0,14
-69.0,-69.0,-68.0,-69.0,-68.0,14
-68.0,-68.0,-68.0,-70.0,-65.0,14
-67.0,-67.0,-67.0,-65.0,-65.0,14
-65.0,-65.0,-65.0,-66.0,-66.0,14
-65.0,-65.0,-66.0,-65.0,-65.0,14
-64.0,-66.0,-61.0,-64.0,-65.0,14
-63.0,-64.0,-65.0,-66.0,-64.0,14
-64.0,-62.0,-62.0,-65.0,-65.0,14
-67.0,-63.0,-60.0,-63.0,-62.0,14
-64.0,-63.0,-62.0,-63.0,-68.0,14
-66.0,-65.0,-67.0,-64.0,-66.0,14
-66.0,-65.0,-66.0,-66.0,-66.0,14
-68.0,-67.0,-66.0,-65.0,-62.0,14
-65.0,-65.0,-67.0,-65.0,-64.0,14
-65.0,-63.0,-67.0,-65.0,-65.0,14
-65.0,-65.0,-64.0,-66.0,-66.0,14
-66.0,-66.0,-66.0,-66.0,-65.0,14
-66.0,-65.0,-68.0,-68.0,-68.0,14
-67.0,-68.0,-68.0,-66.0,-66.0,14
-68.0,-67.0,-67.0,-67.0,-65.0,14
-68.0,-66.0,-65.0,-68.0,-67.0,14
-69.0,-68.0,-66.0,-67.0,-66.0,14
-65.0,-65.0,-73.0,-79.0,-63.0,14
-64.0,-81.0,-66.0,-65.0,-67.0,14
-83.0,-74.0,-77.0,-76.0,-76.0,14
-78.0,-77.0,-75.0,-79.0,-76.0,14
-75.0,-81.0,-84.0,-84.0,-80.0,14
-76.0,-75.0,-74.0,-73.0,-74.0,14
-72.0,-75.0,-77.0,-74.0,-75.0,14
-74.0,-74.0,-75.0,-77.0,-74.0,14
-74.0,-74.0,-77.0,-76.0,-75.0,14
-74.0,-74.0,-81.0,-81.0,-81.0,14
-81.0,-80.0,-82.0,-80.0,-81.0,14
-80.0,-80.0,-81.0,-82.0,-83.0,14
-82.0,-81.0,-80.0,-81.0,-80.0,14
-80.0,-81.0,-80.0,-81.0,-80.0,14
-82.0,-82.0,-81.0,-82.0,-82.0,14
-81.0,-82.0,-82.0,-81.0,-81.0,14
-81.0,-81.0,-80.0,-81.0,-77.0,14
-78.0,-77.0,-77.0,-76.0,-78.0,14
-78.0,-77.0,-79.0,-77.0,-77.0,14
-77.0,-76.0,-76.0,-76.0,-77.0,14
-76.0,-79.0,-78.0,-79.0,-79.0,14
-78.0,-78.0,-78.0,-78.0,-78.0,14
-80.0,-80.0,-82.0,-84.0,-82.0,14
-79.0,-81.0,-74.0,-75.0,-74.0,14
-75.0,-74.0,-73.0,-76.0,-78.0,14
-78.0,-78.0,-77.0,-75.0,-75.0,14
-77.0,-79.0,-78.0,-77.0,-76.0,14
-77.0,-74.0,-76.0,-76.0,-75.0,14
-76.0,-79.0,-80.0,-76.0,-77.0,14
-76.0,-79.0,-76.0,-78.0,-77.0,14
-75.0,-75.0,-77.0,-77.0,-76.0,14
-75.0,-75.0,-75.0,-83.0,-80.0,14
-81.0,-80.0,-81.0,-82.0,-83.0,14
-81.0,-80.0,-80.0,-81.0,-79.0,14
-80.0,-79.0,-79.0,-80.0,-79.0,14
-80.0,-80.0,-80.0,-79.0,-79.0,14
-81.0,-81.0,-80.0,-80.0,-80.0,14
-80.0,-80.0,-79.0,-80.0,-80.0,14
-80.0,-80.0,-79.0,-78.0,-79.0,14
-78.0,-78.0,-78.0,-79.0,-78.0,14
-79.0,-79.0,-78.0,-79.0,-77.0,14
-79.0,-79.0,-78.0,-78.0,-78.0,14
-77.0,-78.0,-78.0,-78.0,-78.0,14
-78.0,-78.0,-78.0,-78.0,-78.0,14
-78.0,-77.0,-78.0,-78.0,-78.0,14
-78.0,-78.0,-79.0,-77.0,-77.0,14
-79.0,-78.0,-79.0,-79.0,-79.0,14
-75.0,-76.0,-75.0,-75.0,-76.0,14
-75.0,-75.0,-76.0,-75.0,-76.0,14
-75.0,-76.0,-75.0,-75.0,-75.0,14
-76.0,-76.0,-76.0,-75.0,-75.0,14
-75.0,-75.0,-75.0,-75.0,-75.0,14
-75.0,-75.0,-75.0,-75.0,-75.0,14
-75.0,-75.0,-75.0,-75.0,-75.0,14
-75.0,-76.0,-75.0,-80.0,-80.0,14
-80.0,-80.0,-81.0,-80.0,-80.0,14
-80.0,-80.0,-81.0,-80.0,-80.0,14
-80.0,-80.0,-80.0,-80.0,-80.0,14
-80.0,-80.0,-80.0,-81.0,-80.0,14
-80.0,-81.0,-81.0,-79.0,-80.0,14
-80.0,-80.0,-79.0,-80.0,-80.0,14
-80.0,-79.0,-79.0,-79.0,-79.0,14
-79.0,-79.0,-79.0,-78.0,-76.0,14
-78.0,-78.0,-78.0,-79.0,-79.0,14
-79.0,-79.0,-79.0,-79.0,-79.0,14
-79.0,-79.0,-79.0,-79.0,-79.0,14
-79.0,-79.0,-79.0,-79.0,-79.0,14
-79.0,-79.0,-79.0,-79.0,-79.0,14
-79.0,-79.0,-79.0,-78.0,-77.0,14
-76.0,-76.0,-77.0,-77.0,-76.0,14
-76.0,-76.0,-77.0,-76.0,-76.0,14
-77.0,-76.0,-75.0,-76.0,-76.0,14
-75.0,-75.0,-76.0,-78.0,-75.0,14
-76.0,-78.0,-77.0,-79.0,-77.0,14
-75.0,-76.0,-78.0,-78.0,-79.0,14
-79.0,-77.0,-78.0,-76.0,-80.0,14
-80.0,-78.0,-76.0,-78.0,-81.0,14
-81.0,-81.0,-78.0,-81.0,-79.0,14
-81.0,-81.0,-78.0,-79.0,-83.0,14
-84.0,-85.0,-82.0,-81.0,-82.0,14
-80.0,-79.0,-80.0,-80.0,-82.0,14
-81.0,-81.0,-81.0,-81.0,-80.0,14
-82.0,-82.0,-82.0,-83.0,-82.0,14
-80.0,-80.0,-82.0,-82.0,-81.0,14
-82.0,-82.0,-75.0,-78.0,-77.0,14
-76.0,-77.0,-76.0,-78.0,-78.0,14
-79.0,-79.0,-79.0,-80.0,-79.0,14
-80.0,-80.0,-76.0,-80.0,-82.0,14
-80.0,-78.0,-80.0,-79.0,-78.0,14
-78.0,-78.0,-82.0,-81.0,-78.0,14
-78.0,-78.0,-79.0,-79.0,-78.0,14
-69.0,-68.0,-70.0,-70.0,-74.0,14
-76.0,-76.0,-70.0,-67.0,-67.0,14
-67.0,-66.0,-67.0,-66.0,-67.0,14
-68.0,-67.0,-67.0,-67.0,-68.0,14
-68.0,-67.0,-68.0,-67.0,-68.0,14
-67.0,-68.0,-69.0,-68.0,-69.0,14
-68.0,-67.0,-67.0,-66.0,-67.0,14
-67.0,-67.0,-66.0,-88.0,-90.0,14
-86.0,-84.0,-82.0,-83.0,-84.0,14
-83.0,-87.0,-89.0,-85.0,-93.0,14
-84.0,-92.0,-85.0,-89.0,-85.0,14
-84.0,-86.0,-84.0,-84.0,-89.0,14
-84.0,-89.0,-87.0,-91.0,-84.0,14
-85.0,-83.0,-83.0,-84.0,-85.0,14
-88.0,-84.0,-83.0,-68.0,-68.0,14
-69.0,-68.0,-69.0,-69.0,-70.0,14
-69.0,-69.0,-69.0,-68.0,-69.0,14
-68.0,-69.0,-69.0,-70.0,-69.0,14
-70.0,-69.0,-68.0,-71.0,-68.0,14
-71.0,-71.0,-70.0,-70.0,-70.0,14
-68.0,-69.0,-69.0,-69.0,-70.0,14
-70.0,-69.0,-66.0,-66.0,-67.0,14
-67.0,-66.0,-67.0,-66.0,-68.0,14
-67.0,-68.0,-68.0,-65.0,-65.0,14
-65.0,-67.0,-66.0,-68.0,-67.0,14
-71.0,-68.0,-70.0,-70.0,-68.0,14
-67.0,-68.0,-67.0,-68.0,-67.0,14
-67.0,-66.0,-65.0,-65.0,-66.0,14
-66.0,-65.0,-67.0,-67.0,-71.0,14
-71.0,-72.0,-71.0,-76.0,-75.0,14
-77.0,-80.0,-81.0,-85.0,-86.0,14
-84.0,-85.0,-89.0,-87.0,-83.0,14
-83.0,-85.0,-83.0,-85.0,-83.0,14
-83.0,-84.0,-83.0,-89.0,-87.0,14
-90.0,-86.0,-84.0,-84.0,-84.0,14
-84.0,-89.0,-83.0,-86.0,-84.0,14
-90.0,-88.0,-84.0,-69.0,-70.0,14
-69.0,-69.0,-68.0,-70.0,-70.0,14
-69.0,-70.0,-68.0,-68.0,-69.0,14
-69.0,-71.0,-68.0,-69.0,-69.0,14
-69.0,-69.0,-70.0,-69.0,-69.0,14
-69.0,-69.0,-69.0,-69.0,-69.0,14
-69.0,-68.0,-69.0,-68.0,-69.0,14
-69.0,-69.0,-69.0,-69.0,-69.0,14
-70.0,-70.0,-69.0,-70.0,-70.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-66.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-67.0,14
-67.0,-67.0,-67.0,-67.0,-82.0,14
-83.0,-83.0,-84.0,-82.0,-82.0,14
-82.0,-83.0,-84.0,-83.0,-84.0,14
-84.0,-84.0,-84.0,-84.0,-85.0,14
-83.0,-83.0,-85.0,-82.0,-83.0,14
-85.0,-85.0,-84.0,-84.0,-83.0,14
-84.0,-84.0,-83.0,-82.0,-84.0,14
-83.0,-70.0,-70.0,-70.0,-70.0,14
-69.0,-70.0,-70.0,-68.0,-68.0,14
-68.0,-69.0,-68.0,-70.0,-70.0,14
-70.0,-71.0,-70.0,-69.0,-70.0,14
-70.0,-70.0,-70.0,-70.0,-69.0,14
-70.0,-71.0,-70.0,-70.0,-70.0,14
-70.0,-70.0,-69.0,-70.0,-69.0,14
-69.0,-70.0,-69.0,-66.0,-67.0,14
-66.0,-66.0,-66.0,-66.0,-66.0,14
-66.0,-67.0,-66.0,-66.0,-66.0,14
-66.0,-66.0,-66.0,-67.0,-67.0,14
-66.0,-66.0,-67.0,-67.0,-67.0,14
-66.0,-66.0,-67.0,-68.0,-65.0,14
-66.0,-65.0,-65.0,-66.0,-66.0,14
-65.0,-66.0,-66.0,-66.0,-66.0,14
-67.0,-67.0,-68.0,-69.0,-69.0,14
-92.0,-95.0,-83.0,-77.0,-76.0,14
-75.0,-79.0,-76.0,-75.0,-77.0,14
-76.0,-77.0,-78.0,-78.0,-80.0,14
-79.0,-83.0,-90.0,-86.0,-84.0,14
-84.0,-85.0,-82.0,-85.0,-89.0,14
-94.0,-83.0,-85.0,-88.0,-85.0,14
-81.0,-91.0,-92.0,-85.0,-80.0,14
-82.0,-85.0,-69.0,-69.0,-72.0,14
-70.0,-69.0,-71.0,-73.0,-71.0,14
-70.0,-72.0,-72.0,-76.0,-79.0,14
-79.0,-78.0,-73.0,-70.0,-74.0,14
-73.0,-72.0,-71.0,-71.0,-71.0,14
-69.0,-71.0,-67.0,-71.0,-76.0,14
-76.0,-74.0,-73.0,-69.0,-69.0,14
-76.0,-70.0,-69.0,-70.0,-71.0,14
-72.0,-73.0,-73.0,-75.0,-76.0,14
-74.0,-75.0,-74.0,-75.0,-75.0,14
-74.0,-73.0,-73.0,-73.0,-72.0,14
-73.0,-72.0,-71.0,-74.0,-71.0,14
-72.0,-72.0,-73.0,-75.0,-74.0,14
-72.0,-73.0,-74.0,-74.0,-74.0,14
-74.0,-73.0,-88.0,-87.0,-85.0,14
-86.0,-87.0,-87.0,-86.0,-86.0,14
-90.0,-88.0,-89.0,-88.0,-88.0,14
-88.0,-85.0,-85.0,-86.0,-85.0,14
-85.0,-84.0,-86.0,-86.0,-87.0,14
-86.0,-89.0,-89.0,-88.0,-88.0,14
-86.0,-85.0,-84.0,-87.0,-87.0,14
-85.0,-87.0,-88.0,-86.0,-75.0,14
-75.0,-76.0,-75.0,-76.0,-78.0,14
-75.0,-75.0,-76.0,-79.0,-76.0,14
-75.0,-75.0,-75.0,-77.0,-76.0,14
-74.0,-76.0,-76.0,-76.0,-77.0,14
-76.0,-75.0,-76.0,-75.0,-75.0,14
-76.0,-77.0,-76.0,-79.0,-77.0,14
-78.0,-76.0,-74.0,-75.0,-75.0,14
-75.0,-74.0,-74.0,-74.0,-74.0,14
-75.0,-76.0,-74.0,-74.0,-73.0,14
-74.0,-74.0,-74.0,-73.0,-73.0,14
-74.0,-74.0,-74.0,-75.0,-75.0,14
-74.0,-75.0,-75.0,-76.0,-74.0,14
-75.0,-75.0,-75.0,-75.0,-76.0,14
-75.0,-74.0,-77.0,-74.0,-75.0,14
-75.0,-74.0,-74.0,-74.0,-89.0,14
-85.0,-85.0,-84.0,-84.0,-85.0,14
-84.0,-87.0,-86.0,-89.0,-86.0,14
-85.0,-87.0,-86.0,-87.0,-86.0,14
-87.0,-86.0,-86.0,-89.0,-87.0,14
-86.0,-86.0,-89.0,-87.0,-87.0,14
-86.0,-86.0,-89.0,-85.0,-84.0,14
-86.0,-86.0,-76.0,-77.0,-79.0,14
-76.0,-76.0,-76.0,-77.0,-76.0,14
-78.0,-76.0,-76.0,-76.0,-77.0,14
-76.0,-78.0,-77.0,-77.0,-76.0,14
-75.0,-78.0,-76.0,-77.0,-77.0,14
-76.0,-77.0,-77.0,-76.0,-77.0,14
-76.0,-75.0,-75.0,-75.0,-76.0,14
-75.0,-76.0,-76.0,-76.0,-75.0,14
-76.0,-78.0,-77.0,-78.0,-76.0,14
-75.0,-75.0,-75.0,-74.0,-75.0,14
-75.0,-75.0,-74.0,-75.0,-75.0,14
-75.0,-74.0,-75.0,-75.0,-75.0,14
-75.0,-74.0,-75.0,-75.0,-75.0,14
-74.0,-75.0,-75.0,-75.0,-75.0,14
-75.0,-75.0,-75.0,-74.0,-75.0,14
-75.0,-75.0,-75.0,-75.0,-75.0,14
-75.0,-75.0,-75.0,-75.0,-90.0,14
-90.0,-89.0,-90.0,-89.0,-89.0,14
-89.0,-89.0,-88.0,-89.0,-91.0,14
-89.0,-90.0,-89.0,-89.0,-90.0,14
-87.0,-91.0,-91.0,-90.0,-89.0,14
-89.0,-90.0,-90.0,-91.0,-91.0,14
-87.0,-90.0,-90.0,-89.0,-87.0,14
-89.0,-78.0,-77.0,-78.0,-78.0,14
-77.0,-78.0,-77.0,-75.0,-77.0,14
-76.0,-76.0,-76.0,-76.0,-77.0,14
-77.0,-77.0,-77.0,-76.0,-77.0,14
-77.0,-77.0,-77.0,-78.0,-78.0,14
-77.0,-77.0,-77.0,-77.0,-78.0,14
-78.0,-78.0,-77.0,-78.0,-78.0,14
-78.0,-77.0,-77.0,-75.0,-74.0,14
-75.0,-74.0,-74.0,-74.0,-74.0,14
-74.0,-74.0,-74.0,-73.0,-74.0,14
-73.0,-72.0,-72.0,-73.0,-73.0,14
-73.0,-73.0,-74.0,-74.0,-74.0,14
-74.0,-74.0,-73.0,-76.0,-74.0,14
-74.0,-74.0,-73.0,-74.0,-74.0,14
-73.0,-73.0,-76.0,-74.0,-73.0,14
-71.0,-73.0,-74.0,-71.0,-72.0,14
-81.0,-82.0,-80.0,-84.0,-83.0,14
-83.0,-83.0,-83.0,-82.0,-83.0,14
-86.0,-86.0,-84.0,-86.0,-87.0,14
-87.0,-87.0,-88.0,-87.0,-84.0,14
-86.0,-87.0,-88.0,-85.0,-89.0,14
-91.0,-95.0,-93.0,-87.0,-85.0,14
-86.0,-87.0,-87.0,-88.0,-92.0,14
-90.0,-88.0,-75.0,-75.0,-75.0,14
-77.0,-77.0,-77.0,-78.0,-76.0,14
-76.0,-76.0,-75.0,-75.0,-75.0,14
-78.0,-74.0,-75.0,-75.0,-75.0,14
-76.0,-76.0,-74.0,-78.0,-74.0,14
-78.0,-78.0,-75.0,-75.0,-76.0,14
-74.0,-75.0,-76.0,-74.0,-76.0,14
-72.0,-86.0,-80.0,-82.0,-85.0,14
-79.0,-72.0,-77.0,-77.0,-78.0,14
-78.0,-76.0,-76.0,-76.0,-78.0,14
-76.0,-83.0,-78.0,-77.0,-74.0,14
-79.0,-79.0,-78.0,-77.0,-82.0,14
-77.0,-79.0,-79.0,-79.0,-78.0,14
-78.0,-80.0,-78.0,-78.0,-78.0,14
-82.0,-78.0,-77.0,-75.0,-75.0,14
-75.0,-75.0,-74.0,-75.0,-76.0,14
-75.0,-77.0,-75.0,-74.0,-75.0,14
-75.0,-76.0,-76.0,-76.0,-74.0,14
-74.0,-75.0,-76.0,-76.0,-75.0,14
-75.0,-75.0,-75.0,-74.0,-75.0,14
-75.0,-75.0,-76.0,-76.0,-75.0,14
-75.0,-75.0,-75.0,-76.0,-73.0,14
-74.0,-74.0,-74.0,-74.0,-73.0,14
-73.0,-73.0,-73.0,-73.0,-74.0,14
-73.0,-73.0,-73.0,-73.0,-74.0,14
-74.0,-74.0,-75.0,-73.0,-74.0,14
-73.0,-74.0,-74.0,-74.0,-73.0,14
-74.0,-73.0,-73.0,-73.0,-75.0,14
-74.0,-79.0,-78.0,-80.0,-78.0,14
-79.0,-81.0,-79.0,-78.0,-80.0,14
-77.0,-79.0,-81.0,-79.0,-76.0,14
-83.0,-78.0,-80.0,-79.0,-76.0,14
-77.0,-79.0,-76.0,-77.0,-77.0,14
-75.0,-77.0,-77.0,-78.0,-78.0,14
-77.0,-78.0,-77.0,-79.0,-78.0,14
-78.0,-77.0,-78.0,-79.0,-78.0,14
-79.0,-78.0,-78.0,-74.0,-74.0,14
-74.0,-76.0,-76.0,-76.0,-76.0,14
-75.0,-75.0,-77.0,-74.0,-74.0,14
-75.0,-74.0,-75.0,-75.0,-76.0,14
-77.0,-77.0,-76.0,-75.0,-75.0,14
-76.0,-75.0,-74.0,-75.0,-74.0,14
-75.0,-77.0,-74.0,-74.0,-75.0,14
-74.0,-75.0,-76.0,-75.0,-73.0,14
-73.0,-73.0,-75.0,-74.0,-74.0,14
-73.0,-73.0,-74.0,-74.0,-74.0,14
-75.0,-75.0,-74.0,-74.0,-74.0,14
-74.0,-74.0,-73.0,-74.0,-73.0,14
-73.0,-74.0,-74.0,-73.0,-73.0,14
-73.0,-73.0,-73.0,-73.0,-73.0,14
-74.0,-74.0,-74.0,-74.0,-75.0,14
-74.0,-73.0,-74.0,-73.0,-79.0,14
-79.0,-78.0,-79.0,-79.0,-79.0,14
-79.0,-79.0,-79.0,-79.0,-80.0,14
-79.0,-79.0,-79.0,-79.0,-80.0,14
-79.0,-79.0,-79.0,-79.0,-79.0,14
-79.0,-79.0,-79.0,-79.0,-80.0,14
-78.0,-79.0,-78.0,-79.0,-79.0,14
-79.0,-78.0,-79.0,-79.0,-79.0,14
-78.0,-79.0,-79.0,-79.0,-75.0,14
-76.0,-74.0,-74.0,-74.0,-75.0,14
-74.0,-74.0,-74.0,-74.0,-74.0,14
-74.0,-74.0,-75.0,-75.0,-75.0,14
-76.0,-74.0,-75.0,-75.0,-75.0,14
-76.0,-75.0,-74.0,-75.0,-75.0,14
-75.0,-75.0,-75.0,-74.0,-75.0,14
-75.0,-73.0,-73.0,-74.0,-74.0,14
-73.0,-72.0,-73.0,-72.0,-72.0,14
-71.0,-72.0,-73.0,-72.0,-73.0,14
-73.0,-73.0,-74.0,-73.0,-73.0,14
-73.0,-73.0,-73.0,-74.0,-74.0,14
-73.0,-73.0,-73.0,-74.0,-74.0,14
-73.0,-73.0,-73.0,-73.0,-73.0,14
-73.0,-73.0,-73.0,-73.0,-79.0,14
-80.0,-78.0,-77.0,-79.0,-79.0,14
-79.0,-78.0,-78.0,-79.0,-78.0,14
-80.0,-79.0,-78.0,-79.0,-78.0,14
-81.0,-79.0,-80.0,-80.0,-80.0,14
-81.0,-76.0,-78.0,-86.0,-81.0,14
-82.0,-86.0,-81.0,-92.0,-81.0,14
-83.0,-76.0,-77.0,-88.0,-75.0,14
-79.0,-83.0,-89.0,-81.0,-81.0,14
-75.0,-73.0,-75.0,-82.0,-76.0,14
-76.0,-76.0,-73.0,-75.0,-76.0,14
-75.0,-76.0,-76.0,-78.0,-73.0,14
-75.0,-75.0,-73.0,-75.0,-75.0,14
-75.0,-75.0,-75.0,-75.0,-76.0,14
-74.0,-73.0,-75.0,-74.0,-75.0,14
-74.0,-75.0,-76.0,-75.0,-76.0,14
-74.0,-74.0,-75.0,-74.0,-74.0,14
-73.0,-72.0,-73.0,-72.0,-72.0,14
-73.0,-73.0,-74.0,-73.0,-73.0,14
-74.0,-74.0,-74.0,-74.0,-73.0,14
-73.0,-80.0,-74.0,-75.0,-77.0,14
-75.0,-77.0,-77.0,-76.0,-70.0,14
-71.0,-75.0,-79.0,-73.0,-74.0,14
-74.0,-74.0,-74.0,-73.0,-75.0,15
-71.0,-67.0,-65.0,-63.0,-64.0,15
-63.0,-63.0,-64.0,-64.0,-63.0,15
-63.0,-64.0,-61.0,-62.0,-61.0,15
-61.0,-62.0,-64.0,-65.0,-64.0,15
-62.0,-68.0,-68.0,-63.0,-63.0,15
-67.0,-65.0,-65.0,-67.0,-64.0,15
-65.0,-66.0,-65.0,-63.0,-66.0,15
-66.0,-65.0,-66.0,-64.0,-65.0,15
-67.0,-68.0,-65.0,-65.0,-65.0,15
-65.0,-66.0,-65.0,-65.0,-65.0,15
-64.0,-68.0,-64.0,-65.0,-64.0,15
-64.0,-66.0,-66.0,-65.0,-64.0,15
-66.0,-65.0,-66.0,-66.0,-66.0,15
-65.0,-66.0,-65.0,-65.0,-65.0,15
-64.0,-64.0,-66.0,-66.0,-66.0,15
-65.0,-66.0,-66.0,-66.0,-64.0,15
-65.0,-65.0,-65.0,-65.0,-65.0,15
-65.0,-65.0,-74.0,-75.0,-75.0,15
-75.0,-75.0,-76.0,-74.0,-77.0,15
-73.0,-73.0,-76.0,-74.0,-74.0,15
-72.0,-72.0,-72.0,-71.0,-71.0,15
-71.0,-71.0,-72.0,-71.0,-65.0,15
-67.0,-66.0,-68.0,-65.0,-67.0,15
