Be07,Be08,Be09,Be10,Be11,Sector
-93.0,-99.0,-99.0,-97.0,-96.0,1
-92.0,-93.0,-91.0,-99.0,-94.0,1
-93.0,-96.0,-98.0,-94.0,-95.0,1
-102.0,-102.0,-85.0,-85.0,-85.0,1
-85.0,-85.0,-85.0,-85.0,-81.0,1
-82.0,-86.0,-91.0,-91.0,-91.0,1
-90.0,-90.0,-91.0,-87.0,-88.0,1
-86.0,-90.0,-90.0,-90.0,-90.0,1
-91.0,-88.0,-85.0,-90.0,-87.0,1
-86.0,-89.0,-88.0,-90.0,-90.0,1
-88.0,-87.0,-80.0,-95.0,-94.0,1
-94.0,-97.0,-94.0,-92.0,-92.0,1
-96.0,-98.0,-75.0,-96.0,-97.0,1
-94.0,-94.0,-89.0,-93.0,-88.0,1
-89.0,-87.0,-86.0,-84.0,-84.0,1
-83.0,-83.0,-85.0,-84.0,-85.0,1
-86.0,-88.0,-94.0,-103.0,-93.0,1
-86.0,-83.0,-83.0,-90.0,-85.0,1
-85.0,-83.0,-84.0,-86.0,-96.0,1
-90.0,-100.0,-90.0,-93.0,-93.0,1
-76.0,-93.0,-90.0,-91.0,-90.0,1
-91.0,-91.0,-104.0,-96.0,-100.0,1
-100.0,-90.0,-101.0,-101.0,-103.0,1
-103.0,-104.0,-101.0,-99.0,-100.0,1
-97.0,-104.0,-99.0,-102.0,-101.0,1
-104.0,-96.0,-94.0,-75.0,-96.0,1
-77.0,-98.0,-97.0,-94.0,-97.0,1
-93.0,-90.0,-93.0,-96.0,-93.0,1
-92.0,-88.0,-86.0,-88.0,-86.0,1
-85.0,-84.0,-84.0,-83.0,-82.0,1
-80.0,-83.0,-83.0,-92.0,-93.0,1
-99.0,-104.0,-98.0,-97.0,-92.0,1
-91.0,-90.0,-87.0,-87.0,-89.0,1
-91.0,-91.0,-92.0,-89.0,-88.0,1
-84.0,-86.0,-85.0,-89.0,-86.0,1
-87.0,-89.0,-89.0,-87.0,-97.0,1
-94.0,-85.0,-94.0,-88.0,-83.0,1
-95.0,-90.0,-91.0,-90.0,-75.0,1
-92.0,-86.0,-92.0,-107.0,-95.0,1
-98.0,-91.0,-92.0,-95.0,-93.0,1
-94.0,-95.0,-94.0,-98.0,-100.0,1
-98.0,-98.0,-96.0,-95.0,-97.0,1
-94.0,-94.0,-96.0,-88.0,-70.0,1
-87.0,-89.0,-89.0,-88.0,-89.0,1
-87.0,-73.0,-71.0,-71.0,-72.0,1
-71.0,-71.0,-71.0,-70.0,-71.0,1
-70.0,-70.0,-69.0,-73.0,-72.0,1
-71.0,-71.0,-71.0,-71.0,-69.0,1
-70.0,-69.0,-70.0,-70.0,-70.0,1
-71.0,-70.0,-70.0,-77.0,-86.0,1
-87.0,-87.0,-86.0,-86.0,-88.0,1
-87.0,-86.0,-85.0,-86.0,-87.0,1
-87.0,-88.0,-67.0,-85.0,-86.0,1
-85.0,-86.0,-86.0,-86.0,-77.0,1
-69.0,-69.0,-69.0,-69.0,-69.0,1
-69.0,-69.0,-69.0,-69.0,-69.0,1
-70.0,-49.0,-71.0,-70.0,-70.0,1
-70.0,-70.0,-70.0,-70.0,-70.0,1
-71.0,-71.0,-71.0,-70.0,-70.0,1
-70.0,-68.0,-70.0,-70.0,-86.0,1
-86.0,-85.0,-87.0,-88.0,-85.0,1
-86.0,-87.0,-86.0,-86.0,-86.0,1
-86.0,-87.0,-86.0,-86.0,-86.0,1
-86.0,-86.0,-87.0,-86.0,-86.0,1
-85.0,-86.0,-84.0,-86.0,-77.0,1
-72.0,-74.0,-72.0,-71.0,-72.0,1
-71.0,-71.0,-62.0,-61.0,-61.0,1
-71.0,-70.0,-71.0,-71.0,-70.0,1
-71.0,-71.0,-69.0,-73.0,-73.0,1
-51.0,-73.0,-76.0,-74.0,-73.0,1
-70.0,-69.0,-71.0,-73.0,-73.0,1
-71.0,-72.0,-71.0,-74.0,-71.0,1
-71.0,-71.0,-69.0,-70.0,-70.0,1
-72.0,-73.0,-70.0,-71.0,-72.0,1
-70.0,-73.0,-70.0,-70.0,-70.0,1
-71.0,-71.0,-71.0,-70.0,-69.0,1
-87.0,-87.0,-87.0,-86.0,-87.0,1
-85.0,-89.0,-88.0,-88.0,-89.0,1
-88.0,-88.0,-88.0,-89.0,-89.0,1
-88.0,-87.0,-86.0,-84.0,-82.0,1
-83.0,-83.0,-84.0,-84.0,-82.0,1
-83.0,-84.0,-70.0,-70.0,-70.0,1
-70.0,-70.0,-71.0,-70.0,-72.0,1
-70.0,-70.0,-71.0,-70.0,-70.0,1
-69.0,-71.0,-70.0,-71.0,-70.0,1
-70.0,-69.0,-69.0,-68.0,-71.0,1
-70.0,-70.0,-71.0,-70.0,-70.0,1
-72.0,-71.0,-70.0,-70.0,-70.0,1
-70.0,-72.0,-72.0,-72.0,-72.0,1
-71.0,-70.0,-72.0,-71.0,-66.0,1
-70.0,-66.0,-70.0,-70.0,-72.0,1
-70.0,-70.0,-87.0,-88.0,-85.0,1
-90.0,-86.0,-85.0,-84.0,-86.0,1
-86.0,-86.0,-86.0,-88.0,-89.0,1
-86.0,-88.0,-89.0,-89.0,-91.0,1
-91.0,-69.0,-87.0,-84.0,-87.0,1
-85.0,-85.0,-86.0,-87.0,-70.0,1
-69.0,-69.0,-69.0,-69.0,-71.0,1
-70.0,-70.0,-69.0,-97.0,-103.0,1
-97.0,-99.0,-98.0,-101.0,-100.0,1
-97.0,-92.0,-84.0,-97.0,-86.0,1
-84.0,-84.0,-86.0,-87.0,-86.0,1
-86.0,-83.0,-93.0,-90.0,-86.0,1
-88.0,-87.0,-93.0,-93.0,-81.0,1
-81.0,-81.0,-80.0,-82.0,-82.0,1
-81.0,-82.0,-82.0,-82.0,-81.0,1
-81.0,-82.0,-81.0,-82.0,-81.0,1
-81.0,-81.0,-80.0,-81.0,-81.0,1
-81.0,-82.0,-84.0,-86.0,-84.0,1
-84.0,-85.0,-83.0,-82.0,-83.0,1
-83.0,-84.0,-85.0,-86.0,-85.0,1
-83.0,-83.0,-84.0,-85.0,-85.0,1
-84.0,-85.0,-88.0,-88.0,-86.0,1
-92.0,-89.0,-91.0,-87.0,-86.0,1
-84.0,-81.0,-82.0,-81.0,-83.0,1
-81.0,-83.0,-82.0,-82.0,-82.0,1
-82.0,-82.0,-82.0,-81.0,-82.0,1
-83.0,-82.0,-82.0,-81.0,-81.0,1
-82.0,-81.0,-82.0,-81.0,-82.0,1
-83.0,-86.0,-87.0,-86.0,-83.0,1
-83.0,-83.0,-82.0,-86.0,-84.0,1
-83.0,-83.0,-87.0,-91.0,-87.0,1
-83.0,-83.0,-84.0,-88.0,-84.0,1
-89.0,-88.0,-86.0,-85.0,-84.0,1
-88.0,-87.0,-88.0,-86.0,-89.0,1
-89.0,-91.0,-91.0,-86.0,-86.0,1
-92.0,-90.0,-96.0,-85.0,-85.0,1
-84.0,-84.0,-85.0,-85.0,-86.0,1
-90.0,-89.0,-104.0,-91.0,-86.0,1
-92.0,-88.0,-85.0,-84.0,-85.0,1
-84.0,-81.0,-81.0,-82.0,-82.0,1
-81.0,-81.0,-79.0,-80.0,-80.0,1
-80.0,-80.0,-79.0,-79.0,-80.0,1
-79.0,-78.0,-79.0,-79.0,-79.0,1
-78.0,-79.0,-79.0,-79.0,-79.0,1
-79.0,-79.0,-79.0,-79.0,-82.0,1
-83.0,-83.0,-83.0,-83.0,-84.0,1
-83.0,-83.0,-82.0,-83.0,-87.0,1
-89.0,-93.0,-87.0,-84.0,-89.0,1
-89.0,-87.0,-86.0,-88.0,-93.0,1
-100.0,-99.0,-89.0,-89.0,-86.0,1
-83.0,-83.0,-85.0,-84.0,-83.0,1
-82.0,-83.0,-84.0,-86.0,-88.0,1
-89.0,-86.0,-84.0,-67.0,-89.0,1
-87.0,-93.0,-93.0,-95.0,-95.0,1
-89.0,-84.0,-84.0,-85.0,-84.0,1
-81.0,-82.0,-81.0,-79.0,-81.0,1
-81.0,-82.0,-81.0,-81.0,-80.0,1
-79.0,-82.0,-80.0,-79.0,-79.0,1
-79.0,-79.0,-80.0,-79.0,-79.0,1
-79.0,-77.0,-79.0,-79.0,-78.0,1
-79.0,-79.0,-83.0,-83.0,-83.0,1
-83.0,-83.0,-85.0,-85.0,-86.0,1
-89.0,-91.0,-79.0,-83.0,-78.0,2
-86.0,-88.0,-83.0,-86.0,-87.0,2
-83.0,-86.0,-87.0,-84.0,-82.0,2
-81.0,-83.0,-83.0,-82.0,-81.0,2
-81.0,-81.0,-79.0,-81.0,-80.0,2
-80.0,-85.0,-88.0,-88.0,-89.0,2
-90.0,-88.0,-89.0,-89.0,-91.0,2
-91.0,-90.0,-89.0,-89.0,-91.0,2
-88.0,-88.0,-90.0,-89.0,-90.0,2
-89.0,-87.0,-89.0,-89.0,-88.0,2
-89.0,-89.0,-89.0,-89.0,-87.0,2
-89.0,-88.0,-89.0,-97.0,-98.0,2
-95.0,-97.0,-98.0,-95.0,-94.0,2
-95.0,-94.0,-98.0,-99.0,-93.0,2
-89.0,-90.0,-94.0,-89.0,-86.0,2
-87.0,-88.0,-88.0,-86.0,-87.0,2
-82.0,-83.0,-81.0,-83.0,-83.0,2
-82.0,-81.0,-81.0,-83.0,-84.0,2
-84.0,-83.0,-81.0,-79.0,-82.0,2
-81.0,-82.0,-81.0,-82.0,-82.0,2
-81.0,-82.0,-81.0,-81.0,-82.0,2
-83.0,-83.0,-82.0,-81.0,-82.0,2
-92.0,-91.0,-91.0,-91.0,-89.0,2
-91.0,-92.0,-87.0,-88.0,-88.0,2
-91.0,-92.0,-85.0,-89.0,-90.0,2
-92.0,-96.0,-91.0,-88.0,-93.0,2
-89.0,-97.0,-90.0,-96.0,-97.0,2
-88.0,-96.0,-85.0,-86.0,-96.0,2
-89.0,-89.0,-89.0,-85.0,-90.0,2
-91.0,-95.0,-92.0,-90.0,-88.0,2
-83.0,-83.0,-86.0,-87.0,-88.0,2
-88.0,-94.0,-86.0,-89.0,-94.0,2
-87.0,-87.0,-87.0,-88.0,-99.0,2
-90.0,-92.0,-95.0,-89.0,-93.0,2
-98.0,-96.0,-98.0,-92.0,-86.0,2
-91.0,-93.0,-92.0,-90.0,-82.0,2
-82.0,-82.0,-81.0,-81.0,-80.0,2
-80.0,-81.0,-81.0,-81.0,-81.0,2
-81.0,-81.0,-82.0,-82.0,-82.0,2
-81.0,-80.0,-80.0,-81.0,-80.0,2
-80.0,-81.0,-80.0,-82.0,-82.0,2
-83.0,-83.0,-84.0,-83.0,-82.0,2
-83.0,-83.0,-87.0,-88.0,-90.0,2
-88.0,-89.0,-89.0,-89.0,-91.0,2
-90.0,-89.0,-91.0,-90.0,-89.0,2
-90.0,-87.0,-89.0,-90.0,-89.0,2
-91.0,-91.0,-92.0,-91.0,-91.0,2
-91.0,-89.0,-91.0,-91.0,-89.0,2
-89.0,-89.0,-90.0,-89.0,-89.0,2
-89.0,-90.0,-90.0,-90.0,-91.0,2
-97.0,-99.0,-99.0,-100.0,-99.0,2
-99.0,-97.0,-101.0,-99.0,-98.0,2
-99.0,-97.0,-99.0,-81.0,-80.0,2
-81.0,-81.0,-81.0,-79.0,-80.0,2
-81.0,-79.0,-80.0,-80.0,-79.0,2
-80.0,-79.0,-80.0,-80.0,-79.0,2
-79.0,-79.0,-80.0,-80.0,-79.0,2
-80.0,-79.0,-80.0,-82.0,-82.0,2
-81.0,-80.0,-81.0,-90.0,-88.0,2
-89.0,-90.0,-88.0,-88.0,-88.0,2
-90.0,-90.0,-89.0,-89.0,-88.0,2
-91.0,-89.0,-90.0,-89.0,-88.0,2
-90.0,-89.0,-90.0,-88.0,-88.0,2
-90.0,-89.0,-90.0,-89.0,-90.0,2
-90.0,-90.0,-89.0,-91.0,-89.0,2
-88.0,-89.0,-90.0,-90.0,-89.0,2
-88.0,-99.0,-95.0,-95.0,-94.0,2
-95.0,-94.0,-97.0,-93.0,-94.0,2
-99.0,-97.0,-97.0,-99.0,-98.0,2
-94.0,-93.0,-97.0,-98.0,-96.0,2
-100.0,-98.0,-96.0,-82.0,-87.0,2
-80.0,-82.0,-81.0,-79.0,-87.0,2
-82.0,-80.0,-89.0,-83.0,-81.0,2
-84.0,-82.0,-83.0,-82.0,-83.0,2
-82.0,-82.0,-81.0,-81.0,-82.0,2
-83.0,-82.0,-83.0,-82.0,-76.0,2
-75.0,-76.0,-76.0,-75.0,-76.0,2
-77.0,-76.0,-76.0,-75.0,-75.0,2
-76.0,-76.0,-75.0,-75.0,-75.0,2
-75.0,-76.0,-75.0,-75.0,-76.0,2
-76.0,-75.0,-75.0,-76.0,-75.0,2
-75.0,-76.0,-76.0,-75.0,-75.0,2
-77.0,-77.0,-78.0,-79.0,-78.0,2
-79.0,-78.0,-79.0,-77.0,-78.0,2
-78.0,-78.0,-78.0,-77.0,-78.0,2
-77.0,-77.0,-77.0,-77.0,-77.0,2
-78.0,-78.0,-80.0,-81.0,-79.0,2
-79.0,-82.0,-80.0,-79.0,-80.0,2
-80.0,-80.0,-80.0,-83.0,-81.0,2
-85.0,-82.0,-85.0,-81.0,-80.0,2
-80.0,-81.0,-82.0,-82.0,-79.0,2
-82.0,-81.0,-80.0,-80.0,-80.0,2
-80.0,-80.0,-81.0,-76.0,-76.0,2
-75.0,-75.0,-76.0,-77.0,-76.0,2
-75.0,-76.0,-75.0,-75.0,-76.0,2
-76.0,-77.0,-76.0,-77.0,-77.0,2
-77.0,-76.0,-76.0,-77.0,-76.0,2
-76.0,-76.0,-74.0,-75.0,-76.0,2
-76.0,-75.0,-76.0,-76.0,-74.0,2
-76.0,-77.0,-75.0,-76.0,-76.0,2
-75.0,-76.0,-75.0,-77.0,-77.0,2
-78.0,-77.0,-77.0,-78.0,-78.0,2
-78.0,-78.0,-78.0,-78.0,-77.0,2
-78.0,-78.0,-77.0,-78.0,-77.0,2
-78.0,-76.0,-78.0,-78.0,-76.0,2
-77.0,-78.0,-77.0,-76.0,-78.0,2
-78.0,-79.0,-80.0,-79.0,-80.0,2
-80.0,-82.0,-80.0,-80.0,-80.0,2
-81.0,-80.0,-79.0,-81.0,-80.0,2
-81.0,-81.0,-80.0,-80.0,-81.0,2
-82.0,-81.0,-82.0,-83.0,-80.0,2
-80.0,-82.0,-80.0,-81.0,-80.0,2
-82.0,-81.0,-81.0,-80.0,-79.0,2
-81.0,-75.0,-75.0,-75.0,-76.0,2
-75.0,-77.0,-75.0,-75.0,-75.0,2
-76.0,-76.0,-74.0,-75.0,-75.0,2
-76.0,-76.0,-75.0,-75.0,-75.0,2
-75.0,-76.0,-76.0,-75.0,-75.0,2
-76.0,-76.0,-76.0,-75.0,-76.0,2
-76.0,-76.0,-75.0,-75.0,-75.0,2
-76.0,-76.0,-76.0,-77.0,-77.0,2
-77.0,-77.0,-77.0,-77.0,-77.0,2
-76.0,-76.0,-76.0,-77.0,-77.0,2
-76.0,-77.0,-80.0,-81.0,-82.0,2
-82.0,-80.0,-81.0,-81.0,-81.0,2
-80.0,-82.0,-80.0,-80.0,-83.0,2
-81.0,-81.0,-81.0,-83.0,-81.0,2
-80.0,-81.0,-81.0,-82.0,-81.0,2
-81.0,-80.0,-80.0,-83.0,-83.0,2
-76.0,-75.0,-75.0,-75.0,-75.0,2
-77.0,-76.0,-76.0,-74.0,-75.0,2
-76.0,-76.0,-75.0,-75.0,-74.0,2
-76.0,-76.0,-75.0,-74.0,-75.0,2
-75.0,-75.0,-76.0,-76.0,-76.0,2
-76.0,-75.0,-74.0,-75.0,-76.0,2
-76.0,-75.0,-76.0,-76.0,-76.0,2
-75.0,-77.0,-75.0,-75.0,-75.0,2
-78.0,-77.0,-77.0,-76.0,-78.0,2
-76.0,-77.0,-77.0,-77.0,-77.0,2
-77.0,-77.0,-76.0,-78.0,-76.0,2
-77.0,-76.0,-76.0,-77.0,-76.0,2
-78.0,-82.0,-85.0,-81.0,-78.0,2
-79.0,-78.0,-77.0,-77.0,-78.0,2
-78.0,-77.0,-80.0,-80.0,-77.0,2
-79.0,-78.0,-76.0,-79.0,-79.0,2
-78.0,-78.0,-78.0,-77.0,-78.0,2
-78.0,-78.0,-80.0,-84.0,-84.0,2
-83.0,-83.0,-83.0,-84.0,-84.0,2
-82.0,-83.0,-82.0,-83.0,-84.0,2
-82.0,-82.0,-83.0,-85.0,-84.0,2
-83.0,-83.0,-83.0,-85.0,-83.0,2
-83.0,-84.0,-82.0,-83.0,-83.0,2
-83.0,-82.0,-84.0,-84.0,-94.0,2
-93.0,-92.0,-91.0,-94.0,-92.0,2
-91.0,-91.0,-91.0,-92.0,-90.0,2
-90.0,-90.0,-87.0,-89.0,-91.0,2
-91.0,-92.0,-89.0,-87.0,-90.0,2
-78.0,-78.0,-77.0,-79.0,-78.0,2
-76.0,-79.0,-79.0,-79.0,-78.0,2
-77.0,-78.0,-78.0,-78.0,-79.0,2
-78.0,-79.0,-78.0,-79.0,-79.0,2
-78.0,-78.0,-78.0,-77.0,-78.0,2
-78.0,-79.0,-78.0,-79.0,-78.0,2
-89.0,-86.0,-85.0,-83.0,-86.0,2
-84.0,-84.0,-84.0,-85.0,-85.0,2
-84.0,-82.0,-84.0,-84.0,-86.0,2
-93.0,-82.0,-80.0,-82.0,-80.0,2
-86.0,-83.0,-84.0,-84.0,-83.0,2
-83.0,-85.0,-85.0,-81.0,-86.0,2
-84.0,-83.0,-84.0,-83.0,-83.0,2
-83.0,-83.0,-83.0,-83.0,-83.0,2
-84.0,-84.0,-83.0,-85.0,-83.0,2
-85.0,-86.0,-87.0,-89.0,-89.0,2
-88.0,-88.0,-90.0,-95.0,-93.0,2
-89.0,-92.0,-88.0,-88.0,-88.0,2
-88.0,-88.0,-87.0,-89.0,-86.0,2
-88.0,-89.0,-91.0,-91.0,-86.0,2
-79.0,-79.0,-79.0,-78.0,-78.0,2
-78.0,-79.0,-78.0,-78.0,-77.0,2
-77.0,-76.0,-75.0,-77.0,-77.0,2
-77.0,-77.0,-77.0,-78.0,-78.0,2
-78.0,-78.0,-79.0,-79.0,-78.0,2
-78.0,-78.0,-78.0,-78.0,-77.0,2
-77.0,-77.0,-79.0,-77.0,-83.0,2
-83.0,-83.0,-84.0,-82.0,-83.0,2
-83.0,-81.0,-82.0,-84.0,-84.0,2
-81.0,-83.0,-84.0,-84.0,-80.0,2
-83.0,-82.0,-84.0,-84.0,-83.0,2
-82.0,-82.0,-82.0,-83.0,-83.0,2
-83.0,-82.0,-83.0,-82.0,-85.0,2
-85.0,-82.0,-82.0,-84.0,-84.0,2
-84.0,-91.0,-90.0,-90.0,-90.0,2
-92.0,-92.0,-91.0,-90.0,-90.0,2
-90.0,-92.0,-91.0,-91.0,-90.0,2
-79.0,-78.0,-77.0,-77.0,-78.0,2
-78.0,-78.0,-78.0,-78.0,-79.0,2
-79.0,-79.0,-79.0,-79.0,-79.0,2
-79.0,-77.0,-78.0,-78.0,-78.0,2
-77.0,-79.0,-78.0,-77.0,-78.0,2
-78.0,-78.0,-78.0,-84.0,-83.0,2
-82.0,-82.0,-83.0,-84.0,-84.0,2
-82.0,-82.0,-82.0,-83.0,-83.0,2
-83.0,-82.0,-82.0,-82.0,-83.0,2
-83.0,-83.0,-80.0,-82.0,-83.0,2
-82.0,-84.0,-80.0,-83.0,-83.0,2
-81.0,-82.0,-82.0,-83.0,-83.0,2
-82.0,-81.0,-82.0,-82.0,-84.0,2
-84.0,-81.0,-82.0,-92.0,-90.0,2
-92.0,-90.0,-91.0,-91.0,-91.0,2
-90.0,-91.0,-90.0,-91.0,-91.0,2
-92.0,-91.0,-92.0,-93.0,-91.0,2
-91.0,-90.0,-90.0,-91.0,-82.0,2
-78.0,-77.0,-78.0,-79.0,-83.0,2
-85.0,-83.0,-83.0,-88.0,-86.0,2
-81.0,-83.0,-84.0,-79.0,-77.0,2
-84.0,-83.0,-85.0,-85.0,-84.0,2
-82.0,-82.0,-81.0,-82.0,-82.0,2
-86.0,-91.0,-91.0,-89.0,-90.0,2
-89.0,-91.0,-91.0,-86.0,-88.0,2
-89.0,-89.0,-91.0,-85.0,-88.0,2
-89.0,-90.0,-91.0,-89.0,-89.0,2
-89.0,-90.0,-91.0,-87.0,-90.0,2
-91.0,-88.0,-91.0,-88.0,-89.0,2
-89.0,-91.0,-83.0,-76.0,-76.0,2
-77.0,-76.0,-75.0,-76.0,-75.0,2
-76.0,-76.0,-75.0,-76.0,-77.0,2
-77.0,-77.0,-75.0,-75.0,-77.0,2
-76.0,-77.0,-75.0,-77.0,-85.0,2
-89.0,-83.0,-83.0,-87.0,-90.0,2
-90.0,-83.0,-86.0,-85.0,-82.0,2
-84.0,-83.0,-83.0,-85.0,-86.0,2
-88.0,-86.0,-84.0,-82.0,-92.0,2
-85.0,-85.0,-81.0,-82.0,-82.0,2
-80.0,-83.0,-82.0,-85.0,-90.0,2
-89.0,-98.0,-98.0,-98.0,-97.0,2
-84.0,-88.0,-85.0,-91.0,-85.0,2
-89.0,-89.0,-96.0,-95.0,-84.0,2
-90.0,-89.0,-87.0,-85.0,-90.0,2
-91.0,-91.0,-99.0,-83.0,-93.0,2
-85.0,-82.0,-89.0,-89.0,-89.0,2
-94.0,-89.0,-91.0,-92.0,-104.0,2
-94.0,-91.0,-92.0,-79.0,-79.0,2
-79.0,-76.0,-77.0,-85.0,-81.0,2
-74.0,-80.0,-76.0,-77.0,-78.0,2
-76.0,-76.0,-77.0,-75.0,-76.0,2
