Modelo,Prediccion (%),errorMedio (m.)
LoR,8.70258208479,0.981566601448
MLP,7.14058017214,0.93149447506
LDA,8.7663372649,0.986918816428
KNN,9.18074593561,1.01094255063
CART,13.7073637233,0.965254450193
NB,9.69078737647,1.11457300393
SVM,13.7073637233,0.964603413097
AB,13.7392413134,0.963329142125
GBM,13.6754861332,0.972501617803
RF,13.4842205929,0.968605278076
ET,13.7073637233,0.965254450193
