Modelo,Prediccion (%),errorMedio (m.)
LiR,5.76984379981,0.766883164841
Lasso,5.76984379981,0.766883164841
EN,5.76984379981,0.766883164841
KNN,7.17245776219,0.787674052276
CART,5.83359897992,0.750439764881
SVR,7.5868664329,0.746031265904
AB,5.83359897992,0.753081199425
GBM,5.80172138986,0.750439764881
RF,6.37551801084,0.751074260822
ET,5.83359897992,0.750439764881
