Modelo,Prediccion (%),errorMedio (m.)
LiR,9.08726981585,0.749156688059
Lasso,9.08726981585,0.749156688059
EN,9.08726981585,0.749156688059
KNN,7.12570056045,0.801343840967
CART,9.20736589271,0.738511734527
SVR,9.48759007206,0.748008343542
AB,9.12730184147,0.739843112144
GBM,9.20736589271,0.738511734527
RF,9.20736589271,0.738695828651
ET,9.20736589271,0.738511734527
