Modelo,Prediccion (%),errorMedio (m.)
LiR,7.03572402509,0.759756557655
Lasso,7.03572402509,0.759756557655
EN,7.03572402509,0.759756557655
KNN,7.11753476957,0.809029233675
CART,7.69020998091,0.747785595635
SVR,7.71748022907,0.750278164298
AB,7.69020998091,0.748659868888
GBM,7.69020998091,0.747785595635
RF,7.55385874011,0.747429595423
ET,7.69020998091,0.747803775801
