Modelo,Prediccion (%),errorMedio (m.)
LoR,9.63886723824,1.06846579756
MLP,6.65107820213,0.909791423346
LDA,9.63886723824,1.06846579756
KNN,9.56092491556,1.03536363981
CART,13.2501948558,0.885125718795
NB,10.1584827228,1.00178881989
SVM,13.1982333074,0.884344371494
AB,13.1462717589,0.886981489436
GBM,13.613925695,0.889626956594
RF,13.6918680177,0.888274472701
ET,13.2501948558,0.885125718795
