Modelo,Prediccion (%),errorMedio (m.)
LiR,6.54715510522,0.781082823431
Lasso,6.54715510522,0.781082823431
EN,6.54715510522,0.781082823431
KNN,7.79423226812,0.787348263288
CART,7.92413613926,0.752539838528
SVR,9.1192517537,0.753069487499
AB,7.82021304235,0.755380435594
GBM,7.92413613926,0.752539838528
RF,7.8721745908,0.752171102704
ET,7.92413613926,0.752539838528
