Modelo,Prediccion (%),errorMedio (m.)
LiR,11.0491071429,0.668426363452
Lasso,11.0491071429,0.669076267617
EN,11.0491071429,0.668977472051
KNN,9.82142857143,0.733560892531
CART,9.15178571429,0.89774814149
SVR,9.82142857143,0.695366369971
AB,11.3839285714,0.718388976591
GBM,9.82142857143,0.740281135853
RF,9.375,0.698119164054
ET,10.3794642857,0.730053817288
