Modelo,Prediccion (%),errorMedio (m.)
LiR,5.73796620975,0.766999156438
Lasso,5.76984379981,0.767142679311
EN,5.76984379981,0.767106282422
KNN,8.89384762512,0.808350527369
CART,8.79821485496,0.903981509355
SVR,8.51131654447,0.754496399078
AB,8.83009244501,0.791328419358
GBM,7.55498884284,0.776086476422
RF,8.98948039528,0.778138333133
ET,8.70258208479,0.803656807783
