Modelo,Prediccion (%),errorMedio (m.)
LiR,9.08726981585,0.748309517518
Lasso,9.08726981585,0.748872814569
EN,9.12730184147,0.74882002684
KNN,8.88710968775,0.804650673738
CART,8.0064051241,0.925699850096
SVR,9.00720576461,0.758824372826
AB,9.08726981585,0.780682955488
GBM,8.2065652522,0.773851240213
RF,9.20736589271,0.779722852111
ET,9.72778222578,0.799854819747
