Modelo,Prediccion (%),errorMedio (m.)
LoR,10.8486789432,0.965224560484
MLP,9.08726981585,0.967469492338
LDA,10.7285828663,0.965492807575
KNN,12.6501200961,0.945845098845
CART,11.8895116093,0.953764266839
NB,11.289031225,0.880501962753
SVM,12.8502802242,0.920527382333
AB,11.9295436349,0.941212962881
GBM,14.771817454,0.896215559595
RF,11.7694155324,0.938234981056
ET,12.2497998399,0.943703021901
