Modelo,Prediccion (%),errorMedio (m.)
LoR,11.3373860182,0.967990010692
MLP,7.84194528875,0.958059417923
LDA,12.188449848,0.939399811922
KNN,12.0364741641,0.957132966927
CART,10.6686930091,0.971145949455
NB,12.9179331307,0.904073025145
SVM,12.2492401216,0.967201323402
AB,11.2765957447,0.97112920267
GBM,14.4680851064,0.911021366584
RF,11.7325227964,0.968080541094
ET,11.1246200608,0.964042641023
