Be07,Be08,Be09,Be10,Be11,Sector
-83.0,-85.0,-89.0,-77.0,-84.0,1.0
-84.0,-86.0,-77.0,-77.0,-86.0,1.0
-82.0,-87.0,-88.0,-76.0,-83.0,1.0
-83.0,-86.0,-80.0,-77.0,-84.0,1.0
-86.0,-85.0,-78.0,-86.0,-86.0,1.0
-83.0,-91.0,-78.0,-77.0,-86.0,1.0
-84.0,-85.0,-88.0,-77.0,-84.0,1.0
-83.0,-91.0,-78.0,-77.0,-84.0,1.0
-84.0,-85.0,-88.0,-86.0,-86.0,1.0
-83.0,-86.0,-80.0,-77.0,-86.0,1.0
-84.0,-85.0,-89.0,-77.0,-86.0,1.0
-83.0,-86.0,-78.0,-77.0,-84.0,1.0
-82.0,-88.0,-88.0,-76.0,-84.0,1.0
-83.0,-89.0,-78.0,-76.0,-84.0,1.0
-83.0,-89.0,-88.0,-83.0,-86.0,1.0
-83.0,-87.0,-77.0,-84.0,-83.0,1.0
-84.0,-84.0,-80.0,-77.0,-86.0,1.0
-83.0,-86.0,-80.0,-77.0,-86.0,1.0
-82.0,-89.0,-77.0,-82.0,-84.0,1.0
-86.0,-85.0,-77.0,-77.0,-86.0,1.0
-84.0,-89.0,-80.0,-77.0,-84.0,1.0
-82.0,-86.0,-88.0,-84.0,-86.0,1.0
-84.0,-87.0,-80.0,-77.0,-82.0,1.0
-83.0,-85.0,-77.0,-77.0,-86.0,1.0
-85.0,-87.0,-80.0,-77.0,-85.0,1.0
-83.0,-88.0,-78.0,-76.0,-84.0,1.0
-83.0,-92.0,-76.0,-83.0,-84.0,1.0
-83.0,-87.0,-78.0,-76.0,-83.0,1.0
-86.0,-86.0,-78.0,-83.0,-83.0,1.0
-83.0,-86.0,-88.0,-76.0,-86.0,1.0
-83.0,-87.0,-77.0,-77.0,-86.0,1.0
-84.0,-87.0,-80.0,-83.0,-86.0,1.0
-84.0,-84.0,-89.0,-77.0,-84.0,1.0
-85.0,-86.0,-80.0,-77.0,-87.0,1.0
-84.0,-87.0,-88.0,-85.0,-84.0,1.0
-83.0,-90.0,-78.0,-77.0,-86.0,1.0
-84.0,-93.0,-77.0,-77.0,-84.0,1.0
-83.0,-86.0,-78.0,-84.0,-86.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-84.0,-88.0,-76.0,-83.0,1.0
-83.0,-86.0,-78.0,-77.0,-84.0,1.0
-85.0,-82.0,-89.0,-76.0,-84.0,1.0
-84.0,-89.0,-78.0,-76.0,-87.0,1.0
-83.0,-88.0,-78.0,-76.0,-87.0,1.0
-84.0,-90.0,-88.0,-84.0,-86.0,1.0
-84.0,-87.0,-78.0,-84.0,-84.0,1.0
-83.0,-86.0,-78.0,-76.0,-86.0,1.0
-85.0,-91.0,-78.0,-84.0,-83.0,1.0
-84.0,-90.0,-77.0,-77.0,-86.0,1.0
-83.0,-86.0,-80.0,-76.0,-86.0,1.0
-84.0,-86.0,-77.0,-76.0,-84.0,1.0
-83.0,-86.0,-80.0,-77.0,-86.0,1.0
-84.0,-89.0,-78.0,-84.0,-85.0,1.0
-84.0,-91.0,-80.0,-77.0,-86.0,1.0
-83.0,-88.0,-80.0,-84.0,-87.0,1.0
-84.0,-89.0,-88.0,-85.0,-84.0,1.0
-83.0,-86.0,-80.0,-85.0,-83.0,1.0
-85.0,-87.0,-78.0,-76.0,-84.0,1.0
-82.0,-86.0,-88.0,-77.0,-84.0,1.0
-84.0,-87.0,-80.0,-77.0,-87.0,1.0
-83.0,-89.0,-89.0,-77.0,-85.0,1.0
-84.0,-88.0,-76.0,-78.0,-86.0,1.0
-85.0,-90.0,-77.0,-76.0,-85.0,1.0
-83.0,-89.0,-78.0,-84.0,-84.0,1.0
-84.0,-87.0,-80.0,-83.0,-84.0,1.0
-83.0,-89.0,-77.0,-78.0,-84.0,1.0
-84.0,-88.0,-80.0,-78.0,-83.0,1.0
-83.0,-89.0,-77.0,-87.0,-83.0,1.0
-84.0,-92.0,-88.0,-83.0,-86.0,1.0
-85.0,-90.0,-80.0,-78.0,-86.0,1.0
-83.0,-88.0,-78.0,-80.0,-86.0,1.0
-83.0,-89.0,-89.0,-78.0,-85.0,1.0
-84.0,-92.0,-78.0,-88.0,-86.0,1.0
-83.0,-90.0,-78.0,-83.0,-86.0,1.0
-82.0,-84.0,-78.0,-83.0,-84.0,1.0
-84.0,-89.0,-78.0,-84.0,-86.0,1.0
-83.0,-87.0,-78.0,-79.0,-85.0,1.0
-83.0,-87.0,-78.0,-73.0,-84.0,1.0
-84.0,-85.0,-80.0,-78.0,-86.0,1.0
-84.0,-88.0,-87.0,-77.0,-85.0,1.0
-83.0,-85.0,-80.0,-77.0,-85.0,1.0
-84.0,-86.0,-88.0,-78.0,-86.0,1.0
-83.0,-87.0,-78.0,-77.0,-86.0,1.0
-83.0,-87.0,-80.0,-78.0,-84.0,1.0
-83.0,-87.0,-89.0,-83.0,-85.0,1.0
-84.0,-88.0,-79.0,-84.0,-86.0,1.0
-83.0,-88.0,-78.0,-81.0,-84.0,1.0
-84.0,-88.0,-88.0,-86.0,-84.0,1.0
-83.0,-88.0,-80.0,-83.0,-87.0,1.0
-83.0,-88.0,-78.0,-79.0,-83.0,1.0
-84.0,-88.0,-79.0,-82.0,-83.0,1.0
-84.0,-88.0,-88.0,-84.0,-86.0,1.0
-85.0,-88.0,-80.0,-86.0,-86.0,1.0
-83.0,-88.0,-78.0,-88.0,-85.0,1.0
-84.0,-88.0,-88.0,-78.0,-84.0,1.0
-84.0,-88.0,-88.0,-80.0,-86.0,1.0
-83.0,-88.0,-87.0,-78.0,-86.0,1.0
-83.0,-88.0,-80.0,-84.0,-84.0,1.0
-84.0,-88.0,-78.0,-82.0,-85.0,1.0
-84.0,-88.0,-80.0,-89.0,-84.0,1.0
-83.0,-88.0,-78.0,-81.0,-84.0,1.0
-86.0,-88.0,-80.0,-81.0,-86.0,1.0
-84.0,-88.0,-78.0,-83.0,-83.0,1.0
-85.0,-88.0,-78.0,-80.0,-84.0,1.0
-84.0,-88.0,-78.0,-89.0,-85.0,1.0
-84.0,-88.0,-80.0,-82.0,-83.0,1.0
-83.0,-88.0,-78.0,-88.0,-85.0,1.0
-85.0,-88.0,-80.0,-82.0,-86.0,1.0
-86.0,-88.0,-78.0,-85.0,-84.0,1.0
-83.0,-88.0,-80.0,-85.0,-83.0,1.0
-86.0,-88.0,-77.0,-79.0,-85.0,1.0
-84.0,-88.0,-80.0,-82.0,-84.0,1.0
-84.0,-88.0,-80.0,-85.0,-85.0,1.0
-85.0,-88.0,-78.0,-83.0,-83.0,1.0
-84.0,-88.0,-80.0,-85.0,-84.0,1.0
-84.0,-88.0,-78.0,-85.0,-85.0,1.0
-84.0,-88.0,-80.0,-80.0,-84.0,1.0
-83.0,-88.0,-89.0,-86.0,-86.0,1.0
-83.0,-88.0,-80.0,-85.0,-82.0,1.0
-86.0,-88.0,-89.0,-83.0,-85.0,1.0
-83.0,-88.0,-80.0,-85.0,-84.0,1.0
-86.0,-88.0,-80.0,-84.0,-83.0,1.0
-83.0,-88.0,-80.0,-84.0,-84.0,1.0
-84.0,-88.0,-88.0,-84.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-85.0,1.0
-84.0,-88.0,-88.0,-77.0,-84.0,1.0
-84.0,-88.0,-76.0,-77.0,-83.0,1.0
-82.0,-88.0,-78.0,-77.0,-84.0,1.0
-83.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-87.0,-77.0,-85.0,1.0
-83.0,-88.0,-81.0,-77.0,-85.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-77.0,-77.0,-85.0,1.0
-84.0,-88.0,-87.0,-77.0,-84.0,1.0
-83.0,-88.0,-80.0,-77.0,-85.0,1.0
-82.0,-88.0,-88.0,-77.0,-84.0,1.0
-81.0,-88.0,-80.0,-77.0,-86.0,1.0
-83.0,-88.0,-77.0,-77.0,-85.0,1.0
-83.0,-88.0,-77.0,-77.0,-83.0,1.0
-83.0,-88.0,-81.0,-77.0,-86.0,1.0
-83.0,-88.0,-88.0,-77.0,-86.0,1.0
-85.0,-88.0,-81.0,-77.0,-83.0,1.0
-85.0,-88.0,-89.0,-77.0,-86.0,1.0
-82.0,-88.0,-77.0,-77.0,-87.0,1.0
-84.0,-88.0,-89.0,-77.0,-84.0,1.0
-85.0,-88.0,-77.0,-77.0,-86.0,1.0
-83.0,-88.0,-80.0,-77.0,-87.0,1.0
-86.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-77.0,-77.0,-84.0,1.0
-85.0,-88.0,-79.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-83.0,1.0
-84.0,-88.0,-88.0,-77.0,-85.0,1.0
-84.0,-88.0,-77.0,-77.0,-85.0,1.0
-84.0,-88.0,-87.0,-77.0,-87.0,1.0
-83.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-88.0,-77.0,-88.0,1.0
-85.0,-88.0,-81.0,-77.0,-84.0,1.0
-85.0,-88.0,-77.0,-77.0,-90.0,1.0
-85.0,-88.0,-77.0,-77.0,-84.0,1.0
-85.0,-88.0,-87.0,-77.0,-84.0,1.0
-84.0,-88.0,-79.0,-77.0,-84.0,1.0
-84.0,-88.0,-77.0,-77.0,-86.0,1.0
-83.0,-88.0,-81.0,-77.0,-83.0,1.0
-84.0,-88.0,-88.0,-77.0,-84.0,1.0
-82.0,-88.0,-79.0,-77.0,-84.0,1.0
-83.0,-88.0,-79.0,-77.0,-85.0,1.0
-82.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-86.0,-88.0,-79.0,-77.0,-84.0,1.0
-83.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-87.0,-77.0,-86.0,1.0
-84.0,-88.0,-80.0,-77.0,-85.0,1.0
-85.0,-88.0,-88.0,-77.0,-85.0,1.0
-85.0,-88.0,-81.0,-77.0,-84.0,1.0
-88.0,-88.0,-78.0,-77.0,-83.0,1.0
-84.0,-88.0,-87.0,-77.0,-83.0,1.0
-83.0,-88.0,-80.0,-77.0,-86.0,1.0
-84.0,-88.0,-88.0,-77.0,-89.0,1.0
-84.0,-88.0,-81.0,-77.0,-86.0,1.0
-83.0,-88.0,-81.0,-77.0,-88.0,1.0
-83.0,-88.0,-88.0,-77.0,-85.0,1.0
-82.0,-88.0,-80.0,-77.0,-90.0,1.0
-84.0,-88.0,-78.0,-77.0,-85.0,1.0
-83.0,-88.0,-78.0,-77.0,-90.0,1.0
-83.0,-88.0,-87.0,-77.0,-85.0,1.0
-84.0,-88.0,-79.0,-77.0,-84.0,1.0
-84.0,-88.0,-81.0,-77.0,-84.0,1.0
-85.0,-88.0,-78.0,-77.0,-84.0,1.0
-83.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-87.0,-77.0,-84.0,1.0
-89.0,-88.0,-78.0,-77.0,-84.0,1.0
-87.0,-88.0,-81.0,-77.0,-84.0,1.0
-86.0,-88.0,-78.0,-77.0,-84.0,1.0
-87.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-88.0,-77.0,-84.0,1.0
-87.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-89.0,-77.0,-84.0,1.0
-83.0,-88.0,-78.0,-77.0,-84.0,1.0
-83.0,-88.0,-89.0,-77.0,-84.0,1.0
-81.0,-88.0,-78.0,-77.0,-84.0,1.0
-82.0,-88.0,-78.0,-77.0,-84.0,1.0
-83.0,-88.0,-80.0,-77.0,-84.0,1.0
-81.0,-88.0,-75.0,-77.0,-84.0,1.0
-82.0,-88.0,-88.0,-77.0,-84.0,1.0
-89.0,-88.0,-77.0,-77.0,-84.0,1.0
-82.0,-88.0,-87.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-86.0,-88.0,-87.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-87.0,-77.0,-84.0,1.0
-83.0,-88.0,-78.0,-77.0,-84.0,1.0
-83.0,-88.0,-88.0,-77.0,-84.0,1.0
-83.0,-88.0,-79.0,-77.0,-84.0,1.0
-83.0,-88.0,-89.0,-77.0,-84.0,1.0
-83.0,-88.0,-76.0,-77.0,-84.0,1.0
-86.0,-88.0,-79.0,-77.0,-84.0,1.0
-83.0,-88.0,-75.0,-77.0,-84.0,1.0
-85.0,-88.0,-79.0,-77.0,-84.0,1.0
-83.0,-88.0,-76.0,-77.0,-84.0,1.0
-84.0,-88.0,-85.0,-77.0,-84.0,1.0
-84.0,-88.0,-79.0,-77.0,-84.0,1.0
-83.0,-88.0,-87.0,-77.0,-84.0,1.0
-85.0,-88.0,-79.0,-77.0,-84.0,1.0
-83.0,-88.0,-81.0,-77.0,-84.0,1.0
-85.0,-88.0,-84.0,-77.0,-84.0,1.0
-84.0,-88.0,-81.0,-77.0,-84.0,1.0
-85.0,-88.0,-87.0,-77.0,-84.0,1.0
-84.0,-88.0,-83.0,-77.0,-84.0,1.0
-82.0,-88.0,-78.0,-77.0,-84.0,1.0
-83.0,-88.0,-80.0,-77.0,-84.0,1.0
-82.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-88.0,-77.0,-84.0,1.0
-84.0,-88.0,-81.0,-77.0,-84.0,1.0
-85.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-79.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-85.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-79.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-86.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-85.0,-77.0,-84.0,1.0
-84.0,-88.0,-85.0,-77.0,-84.0,1.0
-84.0,-88.0,-86.0,-77.0,-84.0,1.0
-84.0,-88.0,-79.0,-77.0,-84.0,1.0
-84.0,-88.0,-76.0,-77.0,-84.0,1.0
-84.0,-88.0,-82.0,-77.0,-84.0,1.0
-84.0,-88.0,-76.0,-77.0,-84.0,1.0
-84.0,-88.0,-81.0,-77.0,-84.0,1.0
-84.0,-88.0,-83.0,-77.0,-84.0,1.0
-84.0,-88.0,-79.0,-77.0,-84.0,1.0
-84.0,-88.0,-83.0,-77.0,-84.0,1.0
-84.0,-88.0,-75.0,-77.0,-84.0,1.0
-84.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-79.0,-77.0,-84.0,1.0
-84.0,-88.0,-92.0,-77.0,-84.0,1.0
-84.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-81.0,-77.0,-84.0,1.0
-84.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-75.0,-77.0,-84.0,1.0
-84.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-76.0,-77.0,-84.0,1.0
-84.0,-88.0,-87.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-76.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-83.0,-77.0,-84.0,1.0
-84.0,-88.0,-86.0,-77.0,-84.0,1.0
-84.0,-88.0,-81.0,-77.0,-84.0,1.0
-84.0,-88.0,-87.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-88.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-87.0,-77.0,-84.0,1.0
-84.0,-88.0,-78.0,-77.0,-84.0,1.0
-84.0,-88.0,-87.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-89.0,-77.0,-84.0,1.0
-84.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-77.0,-77.0,-84.0,1.0
-84.0,-88.0,-84.0,-77.0,-84.0,1.0
-84.0,-88.0,-76.0,-77.0,-84.0,1.0
-84.0,-88.0,-84.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-84.0,-77.0,-84.0,1.0
-84.0,-88.0,-80.0,-77.0,-84.0,1.0
-84.0,-88.0,-83.0,-77.0,-84.0,1.0
-84.0,-88.0,-76.0,-77.0,-84.0,1.0
-84.0,-88.0,-76.0,-77.0,-84.0,1.0
-84.0,-88.0,-79.0,-77.0,-84.0,1.0
-84.0,-88.0,-84.0,-77.0,-84.0,1.0
-84.0,-80.0,-82.0,-79.0,-88.0,2.0
-89.0,-81.0,-84.0,-78.0,-87.0,2.0
-83.0,-81.0,-81.0,-81.0,-88.0,2.0
-84.0,-84.0,-83.0,-84.0,-88.0,2.0
-84.0,-86.0,-84.0,-84.0,-87.0,2.0
-84.0,-86.0,-83.0,-83.0,-88.0,2.0
-86.0,-80.0,-84.0,-87.0,-86.0,2.0
-84.0,-87.0,-89.0,-80.0,-88.0,2.0
-87.0,-80.0,-86.0,-88.0,-87.0,2.0
-87.0,-84.0,-81.0,-76.0,-91.0,2.0
-84.0,-80.0,-87.0,-89.0,-88.0,2.0
-85.0,-85.0,-84.0,-76.0,-88.0,2.0
-82.0,-87.0,-83.0,-77.0,-88.0,2.0
-89.0,-81.0,-82.0,-79.0,-89.0,2.0
-86.0,-80.0,-80.0,-78.0,-89.0,2.0
-84.0,-80.0,-82.0,-81.0,-89.0,2.0
-80.0,-80.0,-84.0,-76.0,-87.0,2.0
-81.0,-77.0,-83.0,-78.0,-89.0,2.0
-86.0,-87.0,-84.0,-80.0,-89.0,2.0
-87.0,-86.0,-81.0,-87.0,-89.0,2.0
-81.0,-86.0,-82.0,-79.0,-89.0,2.0
-87.0,-85.0,-80.0,-86.0,-90.0,2.0
-82.0,-84.0,-81.0,-81.0,-89.0,2.0
-83.0,-84.0,-83.0,-83.0,-88.0,2.0
-86.0,-84.0,-81.0,-86.0,-89.0,2.0
-82.0,-80.0,-83.0,-77.0,-89.0,2.0
-87.0,-85.0,-81.0,-85.0,-89.0,2.0
-83.0,-80.0,-83.0,-77.0,-89.0,2.0
-83.0,-87.0,-82.0,-81.0,-88.0,2.0
-83.0,-81.0,-83.0,-78.0,-89.0,2.0
-82.0,-88.0,-83.0,-88.0,-90.0,2.0
-84.0,-82.0,-83.0,-78.0,-90.0,2.0
-90.0,-81.0,-84.0,-88.0,-90.0,2.0
-83.0,-83.0,-86.0,-77.0,-90.0,2.0
-88.0,-83.0,-87.0,-88.0,-90.0,2.0
-83.0,-87.0,-83.0,-84.0,-90.0,2.0
-87.0,-88.0,-82.0,-90.0,-89.0,2.0
-87.0,-85.0,-83.0,-84.0,-90.0,2.0
-85.0,-88.0,-82.0,-82.0,-89.0,2.0
-83.0,-83.0,-84.0,-79.0,-89.0,2.0
-82.0,-82.0,-83.0,-86.0,-89.0,2.0
-82.0,-83.0,-81.0,-79.0,-88.0,2.0
-83.0,-85.0,-81.0,-86.0,-89.0,2.0
-90.0,-82.0,-81.0,-84.0,-89.0,2.0
-82.0,-89.0,-81.0,-77.0,-88.0,2.0
-85.0,-80.0,-82.0,-84.0,-89.0,2.0
-84.0,-85.0,-84.0,-83.0,-89.0,2.0
-89.0,-81.0,-82.0,-83.0,-89.0,2.0
-88.0,-86.0,-82.0,-78.0,-89.0,2.0
-83.0,-82.0,-83.0,-77.0,-89.0,2.0
-83.0,-90.0,-83.0,-77.0,-89.0,2.0
-80.0,-86.0,-84.0,-83.0,-89.0,2.0
-81.0,-81.0,-83.0,-82.0,-89.0,2.0
-91.0,-81.0,-86.0,-89.0,-88.0,2.0
-82.0,-82.0,-83.0,-80.0,-89.0,2.0
-82.0,-86.0,-86.0,-91.0,-89.0,2.0
-83.0,-84.0,-86.0,-78.0,-88.0,2.0
-80.0,-87.0,-83.0,-89.0,-90.0,2.0
-91.0,-83.0,-82.0,-77.0,-89.0,2.0
-81.0,-82.0,-83.0,-83.0,-89.0,2.0
-89.0,-84.0,-86.0,-83.0,-90.0,2.0
-81.0,-86.0,-86.0,-83.0,-89.0,2.0
-80.0,-86.0,-82.0,-76.0,-89.0,2.0
-81.0,-86.0,-86.0,-82.0,-89.0,2.0
-81.0,-84.0,-81.0,-82.0,-89.0,2.0
-81.0,-84.0,-83.0,-76.0,-89.0,2.0
-90.0,-86.0,-83.0,-76.0,-89.0,2.0
-81.0,-82.0,-86.0,-82.0,-89.0,2.0
-82.0,-83.0,-86.0,-83.0,-89.0,2.0
-81.0,-82.0,-83.0,-82.0,-89.0,2.0
-91.0,-86.0,-83.0,-76.0,-90.0,2.0
-82.0,-85.0,-83.0,-82.0,-89.0,2.0
-79.0,-86.0,-83.0,-76.0,-89.0,2.0
-82.0,-85.0,-83.0,-82.0,-89.0,2.0
-81.0,-83.0,-82.0,-76.0,-90.0,2.0
-82.0,-85.0,-83.0,-82.0,-89.0,2.0
-79.0,-83.0,-85.0,-76.0,-89.0,2.0
-82.0,-84.0,-83.0,-76.0,-88.0,2.0
-81.0,-86.0,-83.0,-76.0,-89.0,2.0
-81.0,-83.0,-84.0,-76.0,-88.0,2.0
-80.0,-85.0,-83.0,-83.0,-89.0,2.0
-82.0,-86.0,-86.0,-82.0,-89.0,2.0
-91.0,-83.0,-81.0,-83.0,-87.0,2.0
-81.0,-83.0,-86.0,-82.0,-89.0,2.0
-81.0,-83.0,-83.0,-76.0,-92.0,2.0
-82.0,-86.0,-86.0,-83.0,-90.0,2.0
-80.0,-83.0,-86.0,-76.0,-88.0,2.0
-91.0,-83.0,-82.0,-77.0,-90.0,2.0
-82.0,-83.0,-86.0,-83.0,-86.0,2.0
-81.0,-84.0,-83.0,-83.0,-89.0,2.0
-90.0,-83.0,-83.0,-76.0,-89.0,2.0
-81.0,-83.0,-82.0,-82.0,-87.0,2.0
-80.0,-83.0,-83.0,-82.0,-89.0,2.0
-82.0,-83.0,-83.0,-77.0,-89.0,2.0
-80.0,-85.0,-86.0,-80.0,-89.0,2.0
-82.0,-84.0,-82.0,-77.0,-89.0,2.0
-81.0,-86.0,-83.0,-80.0,-89.0,2.0
-82.0,-84.0,-86.0,-76.0,-89.0,2.0
-80.0,-86.0,-83.0,-77.0,-89.0,2.0
-82.0,-83.0,-83.0,-82.0,-89.0,2.0
-81.0,-86.0,-86.0,-77.0,-89.0,2.0
-80.0,-83.0,-83.0,-83.0,-89.0,2.0
-78.0,-86.0,-86.0,-76.0,-89.0,2.0
-81.0,-83.0,-87.0,-81.0,-89.0,2.0
-82.0,-87.0,-86.0,-76.0,-89.0,2.0
-80.0,-86.0,-83.0,-83.0,-89.0,2.0
-81.0,-83.0,-83.0,-75.0,-89.0,2.0
-81.0,-85.0,-87.0,-83.0,-89.0,2.0
-82.0,-84.0,-83.0,-83.0,-89.0,2.0
-90.0,-82.0,-86.0,-76.0,-89.0,2.0
-81.0,-83.0,-83.0,-83.0,-89.0,2.0
-82.0,-86.0,-84.0,-74.0,-89.0,2.0
-80.0,-84.0,-83.0,-76.0,-89.0,2.0
