Be07,Be08,Be09,Be10,Be11,Sector
-66.0,-72.0,-72.0,-78.0,-75.0,1.0
-65.0,-68.0,-61.0,-72.0,-68.0,1.0
-65.0,-71.0,-72.0,-76.0,-65.0,1.0
-65.0,-68.0,-60.0,-71.0,-77.0,1.0
-65.0,-71.0,-60.0,-76.0,-65.0,1.0
-65.0,-75.0,-62.0,-76.0,-68.0,1.0
-66.0,-71.0,-72.0,-72.0,-65.0,1.0
-63.0,-68.0,-62.0,-76.0,-77.0,1.0
-65.0,-74.0,-60.0,-81.0,-68.0,1.0
-64.0,-71.0,-62.0,-76.0,-78.0,1.0
-66.0,-75.0,-72.0,-70.0,-69.0,1.0
-64.0,-71.0,-62.0,-81.0,-77.0,1.0
-65.0,-75.0,-62.0,-71.0,-65.0,1.0
-64.0,-72.0,-61.0,-76.0,-77.0,1.0
-65.0,-68.0,-60.0,-81.0,-63.0,1.0
-65.0,-71.0,-61.0,-76.0,-68.0,1.0
-65.0,-68.0,-72.0,-71.0,-63.0,1.0
-63.0,-72.0,-61.0,-76.0,-65.0,1.0
-66.0,-68.0,-72.0,-79.0,-69.0,1.0
-66.0,-71.0,-61.0,-76.0,-65.0,1.0
-65.0,-68.0,-62.0,-76.0,-77.0,1.0
-65.0,-71.0,-60.0,-76.0,-69.0,1.0
-63.0,-68.0,-72.0,-71.0,-69.0,1.0
-66.0,-71.0,-61.0,-72.0,-68.0,1.0
-65.0,-75.0,-72.0,-76.0,-67.0,1.0
-66.0,-71.0,-61.0,-72.0,-68.0,1.0
-66.0,-69.0,-72.0,-75.0,-69.0,1.0
-64.0,-71.0,-61.0,-70.0,-69.0,1.0
-65.0,-69.0,-72.0,-75.0,-76.0,1.0
-63.0,-75.0,-61.0,-76.0,-67.0,1.0
-66.0,-69.0,-61.0,-72.0,-76.0,1.0
-63.0,-72.0,-72.0,-80.0,-69.0,1.0
-65.0,-69.0,-61.0,-76.0,-77.0,1.0
-66.0,-71.0,-72.0,-72.0,-65.0,1.0
-64.0,-69.0,-61.0,-76.0,-77.0,1.0
-66.0,-71.0,-72.0,-80.0,-65.0,1.0
-65.0,-69.0,-60.0,-76.0,-69.0,1.0
-66.0,-75.0,-72.0,-70.0,-65.0,1.0
-64.0,-71.0,-62.0,-71.0,-68.0,1.0
-66.0,-75.0,-72.0,-76.0,-69.0,1.0
-65.0,-72.0,-62.0,-71.0,-65.0,1.0
-66.0,-69.0,-72.0,-79.0,-69.0,1.0
-64.0,-75.0,-62.0,-72.0,-77.0,1.0
-64.0,-71.0,-62.0,-76.0,-77.0,1.0
-65.0,-69.0,-72.0,-79.0,-65.0,1.0
-65.0,-75.0,-62.0,-72.0,-69.0,1.0
-65.0,-71.0,-71.0,-80.0,-77.0,1.0
-66.0,-69.0,-60.0,-70.0,-65.0,1.0
-66.0,-71.0,-61.0,-79.0,-69.0,1.0
-66.0,-75.0,-72.0,-80.0,-65.0,1.0
-65.0,-69.0,-62.0,-71.0,-68.0,1.0
-66.0,-69.0,-62.0,-76.0,-77.0,1.0
-65.0,-74.0,-62.0,-71.0,-69.0,1.0
-66.0,-71.0,-61.0,-78.0,-77.0,1.0
-65.0,-75.0,-62.0,-72.0,-65.0,1.0
-64.0,-72.0,-72.0,-76.0,-77.0,1.0
-66.0,-75.0,-62.0,-72.0,-69.0,1.0
-63.0,-72.0,-61.0,-76.0,-77.0,1.0
-66.0,-76.0,-61.0,-72.0,-77.0,1.0
-63.0,-75.0,-62.0,-70.0,-65.0,1.0
-65.0,-69.0,-61.0,-76.0,-76.0,1.0
-65.0,-75.0,-60.0,-72.0,-65.0,1.0
-66.0,-69.0,-72.0,-76.0,-68.0,1.0
-65.0,-71.0,-62.0,-78.0,-69.0,1.0
-66.0,-69.0,-72.0,-76.0,-77.0,1.0
-66.0,-71.0,-62.0,-80.0,-65.0,1.0
-65.0,-69.0,-72.0,-75.0,-76.0,1.0
-64.0,-75.0,-62.0,-72.0,-65.0,1.0
-65.0,-75.0,-72.0,-80.0,-77.0,1.0
-65.0,-71.0,-62.0,-72.0,-65.0,1.0
-65.0,-67.0,-72.0,-79.0,-67.0,1.0
-65.0,-72.0,-62.0,-72.0,-77.0,1.0
-65.0,-76.0,-71.0,-76.0,-65.0,1.0
-66.0,-72.0,-62.0,-70.0,-77.0,1.0
-65.0,-76.0,-72.0,-76.0,-63.0,1.0
-66.0,-71.0,-61.0,-77.0,-77.0,1.0
-65.0,-69.0,-71.0,-80.0,-68.0,1.0
-65.0,-71.0,-62.0,-72.0,-77.0,1.0
-66.0,-69.0,-62.0,-79.0,-65.0,1.0
-65.0,-71.0,-61.0,-76.0,-77.0,1.0
-64.0,-68.0,-62.0,-80.0,-69.0,1.0
-65.0,-71.0,-72.0,-77.0,-77.0,1.0
-65.0,-69.0,-62.0,-72.0,-65.0,1.0
-66.0,-71.0,-61.0,-79.0,-67.0,1.0
-66.0,-75.0,-62.0,-72.0,-77.0,1.0
-65.0,-75.0,-60.0,-79.0,-67.0,1.0
-65.0,-72.0,-61.0,-72.0,-65.0,1.0
-64.0,-69.0,-72.0,-78.0,-77.0,1.0
-65.0,-75.0,-61.0,-72.0,-65.0,1.0
-66.0,-71.0,-72.0,-72.0,-68.0,1.0
-65.0,-68.0,-62.0,-80.0,-76.0,1.0
-65.0,-71.0,-72.0,-72.0,-65.0,1.0
-64.0,-69.0,-62.0,-72.0,-69.0,1.0
-66.0,-72.0,-62.0,-72.0,-63.0,1.0
-65.0,-69.0,-62.0,-76.0,-77.0,1.0
-66.0,-71.0,-72.0,-72.0,-65.0,1.0
-63.0,-69.0,-62.0,-75.0,-76.0,1.0
-66.0,-70.0,-61.0,-70.0,-65.0,1.0
-65.0,-69.0,-61.0,-76.0,-77.0,1.0
-66.0,-75.0,-61.0,-76.0,-65.0,1.0
-66.0,-71.0,-71.0,-72.0,-77.0,1.0
-65.0,-75.0,-61.0,-72.0,-68.0,1.0
-66.0,-71.0,-73.0,-79.0,-65.0,1.0
-64.0,-69.0,-60.0,-72.0,-68.0,1.0
-65.0,-70.0,-62.0,-76.0,-76.0,1.0
-65.0,-69.0,-61.0,-76.0,-65.0,1.0
-66.0,-74.0,-61.0,-79.0,-77.0,1.0
-66.0,-69.0,-72.0,-76.0,-69.0,1.0
-65.0,-71.0,-61.0,-71.0,-76.0,1.0
-66.0,-75.0,-62.0,-79.0,-65.0,1.0
-65.0,-71.0,-61.0,-72.0,-69.0,1.0
-66.0,-74.0,-62.0,-78.0,-65.0,1.0
-65.0,-71.0,-61.0,-76.0,-65.0,1.0
-66.0,-75.0,-62.0,-79.0,-69.0,1.0
-65.0,-69.0,-72.0,-71.0,-77.0,1.0
-66.0,-75.0,-62.0,-72.0,-63.0,1.0
-66.0,-69.0,-60.0,-72.0,-69.0,1.0
-66.0,-75.0,-72.0,-79.0,-76.0,1.0
-66.0,-69.0,-62.0,-70.0,-63.0,1.0
-63.0,-75.0,-72.0,-79.0,-77.0,1.0
-66.0,-75.0,-62.0,-72.0,-69.0,1.0
-66.0,-71.0,-62.0,-72.0,-69.0,1.0
-66.0,-75.0,-61.0,-76.0,-77.0,1.0
-65.0,-74.0,-61.0,-79.0,-65.0,1.0
-66.0,-69.0,-60.0,-76.0,-65.0,1.0
-65.0,-71.0,-62.0,-76.0,-76.0,1.0
-65.0,-69.0,-72.0,-78.0,-65.0,1.0
-65.0,-71.0,-60.0,-70.0,-75.0,1.0
-66.0,-67.0,-72.0,-78.0,-63.0,1.0
-66.0,-71.0,-62.0,-76.0,-76.0,1.0
-65.0,-75.0,-72.0,-79.0,-65.0,1.0
-66.0,-71.0,-62.0,-72.0,-77.0,1.0
-65.0,-69.0,-72.0,-72.0,-68.0,1.0
-65.0,-71.0,-61.0,-72.0,-69.0,1.0
-65.0,-69.0,-62.0,-80.0,-76.0,1.0
-65.0,-75.0,-61.0,-76.0,-65.0,1.0
-65.0,-74.0,-61.0,-72.0,-67.0,1.0
-66.0,-69.0,-72.0,-72.0,-76.0,1.0
-66.0,-71.0,-61.0,-72.0,-69.0,1.0
-65.0,-69.0,-72.0,-79.0,-69.0,1.0
-66.0,-75.0,-61.0,-71.0,-65.0,1.0
-65.0,-69.0,-62.0,-76.0,-77.0,1.0
-66.0,-75.0,-61.0,-79.0,-77.0,1.0
-65.0,-69.0,-73.0,-71.0,-69.0,1.0
-66.0,-75.0,-60.0,-79.0,-76.0,1.0
-66.0,-69.0,-72.0,-77.0,-69.0,1.0
-65.0,-75.0,-61.0,-80.0,-76.0,1.0
-66.0,-72.0,-73.0,-72.0,-68.0,1.0
-66.0,-69.0,-61.0,-72.0,-76.0,1.0
-66.0,-69.0,-72.0,-72.0,-65.0,1.0
-66.0,-74.0,-62.0,-76.0,-77.0,1.0
-65.0,-71.0,-73.0,-80.0,-65.0,1.0
-65.0,-71.0,-61.0,-77.0,-77.0,1.0
-66.0,-67.0,-62.0,-80.0,-69.0,1.0
-66.0,-72.0,-61.0,-77.0,-65.0,1.0
-66.0,-69.0,-72.0,-80.0,-77.0,1.0
-65.0,-75.0,-60.0,-76.0,-63.0,1.0
-65.0,-71.0,-62.0,-72.0,-69.0,1.0
-65.0,-69.0,-61.0,-77.0,-77.0,1.0
-65.0,-75.0,-62.0,-76.0,-63.0,1.0
-65.0,-69.0,-72.0,-79.0,-77.0,1.0
-66.0,-72.0,-62.0,-76.0,-65.0,1.0
-65.0,-69.0,-62.0,-79.0,-69.0,1.0
-66.0,-71.0,-61.0,-75.0,-69.0,1.0
-66.0,-76.0,-61.0,-79.0,-67.0,1.0
-65.0,-71.0,-61.0,-77.0,-65.0,1.0
-66.0,-74.0,-72.0,-76.0,-77.0,1.0
-63.0,-71.0,-61.0,-80.0,-65.0,1.0
-63.0,-75.0,-62.0,-80.0,-68.0,1.0
-66.0,-71.0,-72.0,-80.0,-65.0,1.0
-65.0,-67.0,-72.0,-77.0,-77.0,1.0
-66.0,-72.0,-61.0,-80.0,-63.0,1.0
-65.0,-69.0,-61.0,-76.0,-69.0,1.0
-65.0,-76.0,-72.0,-80.0,-63.0,1.0
-66.0,-69.0,-72.0,-77.0,-69.0,1.0
-65.0,-71.0,-62.0,-80.0,-69.0,1.0
-64.0,-69.0,-72.0,-76.0,-65.0,1.0
-65.0,-74.0,-61.0,-72.0,-77.0,1.0
-65.0,-71.0,-62.0,-80.0,-67.0,1.0
-66.0,-69.0,-72.0,-72.0,-65.0,1.0
-63.0,-75.0,-62.0,-79.0,-67.0,1.0
-65.0,-76.0,-62.0,-72.0,-77.0,1.0
-66.0,-71.0,-61.0,-80.0,-69.0,1.0
-65.0,-75.0,-72.0,-77.0,-69.0,1.0
-66.0,-69.0,-61.0,-79.0,-65.0,1.0
-64.0,-76.0,-62.0,-77.0,-77.0,1.0
-65.0,-67.0,-72.0,-79.0,-69.0,1.0
-66.0,-75.0,-73.0,-70.0,-65.0,1.0
-65.0,-71.0,-62.0,-77.0,-68.0,1.0
-66.0,-75.0,-73.0,-72.0,-76.0,1.0
-65.0,-71.0,-62.0,-76.0,-68.0,1.0
-66.0,-69.0,-62.0,-78.0,-76.0,1.0
-63.0,-71.0,-72.0,-76.0,-65.0,1.0
-65.0,-75.0,-61.0,-79.0,-67.0,1.0
-66.0,-69.0,-62.0,-72.0,-65.0,1.0
-65.0,-74.0,-62.0,-79.0,-77.0,1.0
-66.0,-71.0,-72.0,-76.0,-69.0,1.0
-65.0,-72.0,-62.0,-79.0,-68.0,1.0
-65.0,-75.0,-61.0,-77.0,-65.0,1.0
-65.0,-67.0,-62.0,-77.0,-68.0,1.0
-65.0,-76.0,-61.0,-77.0,-69.0,1.0
-66.0,-67.0,-62.0,-70.0,-76.0,1.0
-66.0,-76.0,-61.0,-71.0,-68.0,1.0
-66.0,-72.0,-61.0,-72.0,-76.0,1.0
-65.0,-75.0,-61.0,-77.0,-65.0,1.0
-66.0,-69.0,-61.0,-77.0,-77.0,1.0
-65.0,-71.0,-61.0,-79.0,-65.0,1.0
-65.0,-69.0,-71.0,-77.0,-67.0,1.0
-65.0,-76.0,-62.0,-72.0,-65.0,1.0
-66.0,-75.0,-72.0,-76.0,-76.0,1.0
-66.0,-74.0,-62.0,-72.0,-65.0,1.0
-65.0,-69.0,-72.0,-77.0,-68.0,1.0
-66.0,-75.0,-62.0,-77.0,-69.0,1.0
-65.0,-72.0,-72.0,-72.0,-63.0,1.0
-66.0,-75.0,-61.0,-70.0,-69.0,1.0
-66.0,-71.0,-62.0,-75.0,-76.0,1.0
-65.0,-67.0,-62.0,-77.0,-65.0,1.0
-66.0,-71.0,-72.0,-72.0,-76.0,1.0
-65.0,-69.0,-62.0,-77.0,-76.0,1.0
-66.0,-75.0,-72.0,-79.0,-65.0,1.0
-66.0,-69.0,-61.0,-72.0,-67.0,1.0
-66.0,-71.0,-72.0,-79.0,-65.0,1.0
-66.0,-69.0,-60.0,-76.0,-76.0,1.0
-66.0,-72.0,-72.0,-78.0,-65.0,1.0
-65.0,-69.0,-60.0,-72.0,-76.0,1.0
-66.0,-74.0,-73.0,-72.0,-65.0,1.0
-66.0,-72.0,-62.0,-77.0,-68.0,1.0
-65.0,-69.0,-62.0,-72.0,-63.0,1.0
-66.0,-74.0,-62.0,-78.0,-77.0,1.0
-65.0,-67.0,-62.0,-77.0,-65.0,1.0
-63.0,-75.0,-61.0,-79.0,-69.0,1.0
-66.0,-75.0,-72.0,-77.0,-76.0,1.0
-66.0,-69.0,-61.0,-79.0,-68.0,1.0
-65.0,-72.0,-72.0,-76.0,-76.0,1.0
-66.0,-69.0,-62.0,-79.0,-65.0,1.0
-65.0,-72.0,-62.0,-70.0,-77.0,1.0
-65.0,-75.0,-61.0,-79.0,-65.0,1.0
-65.0,-72.0,-62.0,-76.0,-68.0,1.0
-66.0,-68.0,-72.0,-78.0,-65.0,1.0
-65.0,-68.0,-62.0,-76.0,-69.0,1.0
-65.0,-75.0,-72.0,-77.0,-76.0,1.0
-65.0,-75.0,-61.0,-77.0,-69.0,1.0
-66.0,-71.0,-61.0,-78.0,-65.0,1.0
-65.0,-69.0,-62.0,-76.0,-65.0,1.0
-66.0,-75.0,-72.0,-72.0,-77.0,1.0
-65.0,-68.0,-61.0,-77.0,-65.0,1.0
-66.0,-75.0,-62.0,-79.0,-69.0,1.0
-65.0,-69.0,-61.0,-76.0,-65.0,1.0
-66.0,-71.0,-62.0,-78.0,-69.0,1.0
-66.0,-69.0,-72.0,-72.0,-65.0,1.0
-66.0,-71.0,-60.0,-77.0,-77.0,1.0
-65.0,-69.0,-73.0,-79.0,-64.0,1.0
-66.0,-75.0,-61.0,-77.0,-69.0,1.0
-66.0,-67.0,-62.0,-70.0,-65.0,1.0
-66.0,-72.0,-73.0,-70.0,-69.0,1.0
-65.0,-67.0,-61.0,-78.0,-65.0,1.0
-66.0,-75.0,-61.0,-77.0,-69.0,1.0
-65.0,-75.0,-72.0,-72.0,-65.0,1.0
-66.0,-72.0,-62.0,-76.0,-69.0,1.0
-65.0,-75.0,-62.0,-77.0,-76.0,1.0
-66.0,-71.0,-72.0,-72.0,-69.0,1.0
-63.0,-74.0,-62.0,-72.0,-76.0,1.0
-66.0,-69.0,-61.0,-72.0,-65.0,1.0
-65.0,-71.0,-61.0,-71.0,-77.0,1.0
-65.0,-75.0,-62.0,-77.0,-65.0,1.0
-65.0,-71.0,-61.0,-70.0,-69.0,1.0
-65.0,-75.0,-61.0,-79.0,-63.0,1.0
-64.0,-71.0,-61.0,-77.0,-77.0,1.0
-65.0,-69.0,-73.0,-79.0,-63.0,1.0
-64.0,-75.0,-62.0,-77.0,-77.0,1.0
-66.0,-69.0,-62.0,-78.0,-65.0,1.0
-65.0,-75.0,-61.0,-77.0,-69.0,1.0
-66.0,-72.0,-73.0,-79.0,-68.0,1.0
-66.0,-74.0,-62.0,-71.0,-67.0,1.0
-65.0,-69.0,-73.0,-78.0,-68.0,1.0
-66.0,-71.0,-62.0,-77.0,-65.0,1.0
-66.0,-69.0,-73.0,-72.0,-68.0,1.0
-66.0,-75.0,-62.0,-78.0,-65.0,1.0
-65.0,-69.0,-60.0,-71.0,-68.0,1.0
-65.0,-75.0,-73.0,-75.0,-65.0,1.0
-66.0,-75.0,-62.0,-72.0,-76.0,1.0
-65.0,-75.0,-72.0,-71.0,-65.0,1.0
-66.0,-76.0,-62.0,-80.0,-68.0,1.0
-65.0,-69.0,-73.0,-71.0,-65.0,1.0
-66.0,-75.0,-61.0,-80.0,-69.0,1.0
-65.0,-74.0,-62.0,-71.0,-65.0,1.0
-65.0,-69.0,-61.0,-79.0,-68.0,1.0
-66.0,-72.0,-62.0,-71.0,-76.0,1.0
-65.0,-69.0,-62.0,-82.0,-65.0,1.0
-65.0,-71.0,-72.0,-71.0,-77.0,1.0
-66.0,-69.0,-61.0,-76.0,-65.0,1.0
-65.0,-71.0,-72.0,-70.0,-77.0,1.0
-65.0,-67.0,-73.0,-76.0,-77.0,1.0
-66.0,-75.0,-62.0,-72.0,-65.0,1.0
-65.0,-71.0,-61.0,-72.0,-76.0,1.0
-66.0,-69.0,-62.0,-73.0,-65.0,1.0
-65.0,-71.0,-72.0,-76.0,-77.0,1.0
-66.0,-69.0,-62.0,-72.0,-65.0,1.0
-65.0,-71.0,-73.0,-76.0,-77.0,1.0
-66.0,-75.0,-62.0,-76.0,-65.0,1.0
-65.0,-72.0,-72.0,-76.0,-67.0,1.0
-65.0,-69.0,-62.0,-74.0,-65.0,1.0
-65.0,-71.0,-62.0,-72.0,-67.0,1.0
-66.0,-69.0,-62.0,-72.0,-77.0,1.0
-65.0,-72.0,-73.0,-72.0,-65.0,1.0
-66.0,-74.0,-62.0,-76.0,-77.0,1.0
-65.0,-72.0,-61.0,-72.0,-63.0,1.0
-65.0,-67.0,-72.0,-72.0,-69.0,1.0
-65.0,-75.0,-72.0,-72.0,-65.0,1.0
-66.0,-67.0,-62.0,-72.0,-77.0,1.0
-63.0,-75.0,-62.0,-72.0,-65.0,1.0
-66.0,-75.0,-72.0,-72.0,-69.0,1.0
-65.0,-75.0,-62.0,-72.0,-65.0,1.0
-66.0,-69.0,-62.0,-72.0,-67.0,1.0
-66.0,-71.0,-61.0,-72.0,-65.0,1.0
-65.0,-69.0,-61.0,-72.0,-67.0,1.0
-66.0,-74.0,-72.0,-72.0,-77.0,1.0
-65.0,-69.0,-62.0,-72.0,-69.0,1.0
-65.0,-71.0,-72.0,-72.0,-65.0,1.0
-66.0,-69.0,-62.0,-72.0,-68.0,1.0
-65.0,-72.0,-72.0,-72.0,-63.0,1.0
-67.0,-66.0,-61.0,-72.0,-77.0,1.0
-65.0,-76.0,-61.0,-72.0,-63.0,1.0
-67.0,-69.0,-62.0,-72.0,-76.0,1.0
-64.0,-76.0,-62.0,-72.0,-65.0,1.0
-68.0,-71.0,-63.0,-72.0,-69.0,1.0
-66.0,-76.0,-72.0,-72.0,-65.0,1.0
-65.0,-72.0,-63.0,-72.0,-65.0,1.0
-66.0,-69.0,-72.0,-72.0,-77.0,1.0
-64.0,-75.0,-63.0,-72.0,-65.0,1.0
-67.0,-71.0,-74.0,-72.0,-69.0,1.0
-66.0,-74.0,-62.0,-72.0,-69.0,1.0
-65.0,-69.0,-62.0,-72.0,-63.0,1.0
-66.0,-76.0,-71.0,-72.0,-69.0,1.0
-65.0,-71.0,-62.0,-72.0,-77.0,1.0
-67.0,-67.0,-73.0,-72.0,-69.0,1.0
-67.0,-72.0,-61.0,-72.0,-77.0,1.0
-66.0,-69.0,-72.0,-72.0,-69.0,1.0
-66.0,-76.0,-63.0,-72.0,-65.0,1.0
-64.0,-72.0,-72.0,-72.0,-68.0,1.0
-69.0,-75.0,-62.0,-72.0,-65.0,1.0
-65.0,-71.0,-60.0,-72.0,-76.0,1.0
-66.0,-68.0,-60.0,-72.0,-65.0,1.0
-69.0,-71.0,-71.0,-72.0,-76.0,1.0
-68.0,-76.0,-60.0,-72.0,-76.0,1.0
-68.0,-68.0,-62.0,-72.0,-65.0,1.0
-71.0,-72.0,-62.0,-72.0,-75.0,1.0
-67.0,-69.0,-62.0,-72.0,-67.0,1.0
-65.0,-70.0,-62.0,-72.0,-69.0,1.0
-62.0,-75.0,-62.0,-72.0,-76.0,1.0
-67.0,-70.0,-62.0,-72.0,-63.0,1.0
-64.0,-67.0,-62.0,-72.0,-77.0,1.0
-67.0,-70.0,-62.0,-72.0,-65.0,1.0
-65.0,-68.0,-62.0,-72.0,-76.0,1.0
-68.0,-71.0,-62.0,-72.0,-66.0,1.0
-65.0,-69.0,-62.0,-72.0,-65.0,1.0
-65.0,-71.0,-62.0,-72.0,-76.0,1.0
-65.0,-69.0,-62.0,-72.0,-67.0,1.0
-65.0,-77.0,-62.0,-72.0,-77.0,1.0
-65.0,-75.0,-62.0,-72.0,-67.0,1.0
-65.0,-70.0,-62.0,-72.0,-77.0,1.0
-65.0,-68.0,-62.0,-72.0,-63.0,1.0
-65.0,-74.0,-62.0,-72.0,-76.0,1.0
-65.0,-67.0,-62.0,-72.0,-63.0,1.0
-65.0,-72.0,-62.0,-72.0,-69.0,1.0
-65.0,-68.0,-62.0,-72.0,-65.0,1.0
-65.0,-71.0,-62.0,-72.0,-70.0,1.0
-65.0,-70.0,-62.0,-72.0,-74.0,1.0
-65.0,-73.0,-62.0,-72.0,-65.0,1.0
-65.0,-71.0,-62.0,-72.0,-75.0,1.0
-65.0,-72.0,-62.0,-72.0,-65.0,1.0
-65.0,-70.0,-62.0,-72.0,-70.0,1.0
-65.0,-69.0,-62.0,-72.0,-66.0,1.0
-65.0,-69.0,-62.0,-72.0,-78.0,1.0
-65.0,-69.0,-62.0,-72.0,-69.0,1.0
-74.0,-62.0,-72.0,-77.0,-77.0,2.0
-66.0,-62.0,-64.0,-70.0,-67.0,2.0
-66.0,-63.0,-68.0,-75.0,-77.0,2.0
-74.0,-67.0,-63.0,-69.0,-80.0,2.0
-66.0,-62.0,-68.0,-71.0,-80.0,2.0
-86.0,-63.0,-64.0,-75.0,-80.0,2.0
-66.0,-63.0,-74.0,-77.0,-67.0,2.0
-74.0,-63.0,-64.0,-75.0,-77.0,2.0
-74.0,-67.0,-68.0,-71.0,-80.0,2.0
-86.0,-62.0,-64.0,-75.0,-77.0,2.0
-64.0,-67.0,-68.0,-71.0,-80.0,2.0
-74.0,-62.0,-64.0,-75.0,-66.0,2.0
